cod_municipio;area_geometrica_uniao_ha;area_agropecuaria_mapbiomas_ha;area_vegetacao_mapbiomas_ha;ano_mapbiomas
2105302;109491.965;76542.6928;43109.6588;2024
2105351;95296.3348;42095.1643;75838.1608;2024
2105401;139802.7158;36354.9193;101279.0844;2024
2105427;350984.1203;213307.8755;143721.8511;2024
2105450;53277.0868;16894.088300000003;38647.6376;2024
2105476;92208.0351;58093.131700000005;129841.4228;2024
2105500;105380.0943;87033.2316;23119.331400000003;2024
2105609;84833.9209;19048.8256;44702.2054;2024
2105658;50122.1084;47243.185;7205.2055;2024
2105708;100980.9199;64460.8899;47247.8531;2024
2105807;28171.8089;20950.8589;9960.2432;2024
2105906;49295.0627;44398.3138;4812.3097;2024
2105922;125347.7286;14556.649;122148.4925;2024
2105948;16586.5189;11708.852700000001;8185.8742999999995;2024
2105963;65142.1781;39873.3851;28907.239800000003;2024
2105989;72028.9621;48257.21510000001;50293.3687;2024
2106003;33326.9207;11192.199700000001;18468.4129;2024
2106102;312597.4167;97596.7589;237360.2111;2024
2106201;38948.2387;11039.6546;31527.7818;2024
2106300;29953.0474;8716.8472;26018.9277;2024
2106326;61477.3907;46344.1835;15687.6649;2024
2106359;111795.724;66003.5905;67780.6364;2024
2106375;66517.8653;66247.4951;9546.5842;2024
2106409;48959.5667;7400.5871;42386.314399999996;2024
2106508;22147.2248;17387.5181;9659.6336;2024
2106607;152162.9327;14084.151300000001;165487.26210000002;2024
2106631;71217.1477;34388.4418;38795.5559;2024
2106672;50909.2542;9984.0259;47755.0865;2024
2106706;725138.5747;41120.9977;766418.6476;2024
2106755;29591.549;16102.8883;15088.6148;2024
2106805;40397.4345;954.2658;63966.072;2024
2106904;317772.8681;54600.6488;21235.0278;2024
2107001;59646.3137;49755.7;88239.1529;2024
2107100;206532.6847;14606.7286;153021.0812;2024
2107209;44808.0662;3606.8342000000002;50688.47;2024
2107258;58970.8275;20091.0302;49843.6505;2024
2107308;54393.0797;6749.296200000001;74164.9459;2024
2107357;97200.4186;95491.12650000001;147866.1061;2024
2107407;56658.9459;64620.6987;2151.1657;2024
2107456;10401.2787;7804.4571000000005;10112.307200000001;2024
2107506;4357.6822;3516.1228;3812.8523;2024
2107605;46145.3342;10148.9705;35546.9441;2024
2107704;39961.2834;8372.4008;42020.9149;2024
2107803;302479.1027;62280.80329999999;222698.59900000002;2024
2107902;99654.7699;14446.5231;108834.3161;2024
2108009;118869.6071;20499.5516;130359.2029;2024
2108058;96953.5155;6478.1007;71484.8028;2024
2108108;113593.8591;62310.9415;51301.0117;2024
2108207;16556.1686;11636.9658;11064.8711;2024
2108256;132902.1396;93768.5022;73540.476;2024
2108306;76569.8856;30094.429;23890.9763;2024
2108405;11896.964;3907.8695000000002;23061.5159;2024
2108454;75809.2484;22187.187;52750.8433;2024
2108504;20338.6154;15422.2847;2385.4701999999997;2024
2108603;74349.3452;37292.143599999996;82137.40049999999;2024
2108702;44892.2692;24219.096100000002;17230.1112;2024
2108801;61688.7244;18795.2934;44667.820900000006;2024
2108900;89965.4814;43374.7064;47865.753800000006;2024
2109007;123582.3613;75380.2478;52479.5904;2024
2109056;12869.8531;330.9513;19820.365299999998;2024
2109106;57112.7657;45408.3486;23707.122799999997;2024
2109205;29678.4038;6402.5274;25392.173;2024
2109239;39250.6245;34247.695999999996;8763.700900000002;2024
2109270;36058.1019;18334.5642;41173.7543;2024
2109304;46842.6431;3319.8224;40290.2583;2024
2109403;65751.6098;1844.5684;123231.6458;2024
2109452;2380.7643;569.1361;3540.7853;2024
2109502;511958.8945;196583.6552;355715.22150000004;2024
2109551;64981.8593;42896.1474;23646.7437;2024
2109601;48175.6358;6262.301;41457.426699999996;2024
2109700;213907.7661;74866.6245;161343.5803;2024
2109759;41231.5285;29913.174199999998;27669.337499999998;2024
2109809;158983.6067;70563.1688;69877.8167;2024
2109908;66967.9742;64932.7366;8819.7745;2024
2110005;449385.8425;334857.7355;145905.2742;2024
2110039;102152.3427;77082.4829;17017.031799999997;2024
2110104;127289.1057;32825.5283;104286.8965;2024
2110203;77803.9333;22909.023999999998;24119.3782;2024
2110237;234985.7548;12389.5746;78716.7054;2024
2110278;66841.8285;674.1750999999999;105873.0554;2024
2110302;57977.4017;22760.8544;49498.5596;2024
2110401;123272.3043;2481.7433;81302.8689;2024
2110500;48227.7562;6890.9344;28509.222400000002;2024
2110609;84295.7651;11507.3422;83034.4684;2024
2110658;77890.5771;30952.02;60261.348900000005;2024
2110708;80091.2934;56743.666;44968.860700000005;2024
2110807;172272.4989;26723.5217;150016.03879999998;2024
2110856;72434.9671;57533.5475;16693.649299999997;2024
2110906;157757.6155;11273.9419;208288.49430000002;2024
2111003;11175.8745;10778.3203;14774.4815;2024
2111029;68047.2783;46755.1769;43937.9088;2024
2111052;188804.5239;91822.029;93976.2104;2024
2111078;135390.6704;15526.6441;101444.94059999999;2024
2111102;141653.0383;14703.8285;120137.7006;2024
2111201;5188.7461;3113.326;7617.685600000001;2024
2111250;26604.2338;12850.6714;18607.2889;2024
2111300;13449.6937;6999.7465;24008.9348;2024
2111409;75472.1749;44831.0309;39791.7889;2024
2111508;64683.4322;40172.715099999994;21252.647500000003;2024
2111532;67457.712;47701.7642;15819.575;2024
2111573;89307.02;34803.125700000004;57082.2307;2024
2111607;308797.8594;73076.1624;260706.656;2024
2111631;34211.7756;16728.5494;21415.2391;2024
2111672;22349.6724;8606.1806;12310.5019;2024
2111706;29262.0003;10640.9;19698.2989;2024
2111722;35410.3842;31332.2539;4485.5946;2024
2111748;34548.2839;11169.5854;25795.0083;2024
2111763;67303.8964;52438.6552;18779.158199999998;2024
2111789;62476.3891;3036.1130000000003;98493.45619999999;2024
2111805;244953.7854;124769.9296;166414.4514;2024
2111904;82500.4571;11019.356099999999;87763.6239;2024
2111953;73438.1504;3718.377;77406.50820000001;2024
2112001;404957.3695;114884.698;292801.2473;2024
2112100;120362.0586;13054.3862;121231.6302;2024
2112209;182748.4672;15340.295;145507.8793;2024
2112233;21176.1891;12311.791299999999;13941.894;2024
2112274;19814.2567;19664.0871;2970.4372000000003;2024
2112308;301477.7839;131469.12;175370.12850000002;2024
2112407;204947.6411;29240.914;205352.6571;2024
2112456;136016.7788;43550.4992;64218.0914;2024
2112506;123286.7981;4860.3676;130933.4798;2024
2112605;1231286.6814;28097.5099;132336.195;2024
2112704;158086.0721;29481.14;154516.3338;2024
2112803;67711.7835;21090.514499999997;35534.5646;2024
2112852;99045.9032;88240.21680000001;25952.9053;2024
2112902;52344.2586;16865.649800000003;9427.2399;2024
2113009;98084.9336;99802.0573;15022.602200000001;2024
2114007;189385.6191;152347.9792;60403.8567;2024
2200053;15.9757;27956.8422;72128.05900000001;2024
2200103;10154.9921;440.42470000000003;10159.7619;2024
2200202;5578.5186;1894.3703;6988.6339;2024
2200251;39146.5935;17283.766799999998;33113.0583;2024
2200277;17626.4717;7289.4589;15729.2908;2024
2200301;103840.9482;22218.217999999997;147068.54340000002;2024
2200400;66259.4217;14251.6905;77804.6795;2024
2200459;209414.3168;14551.9947;179319.53079999998;2024
2200509;65976.7361;6941.361800000001;104145.7738;2024
2200608;16746.9461;885.9237;20592.116599999998;2024
2200707;24995.176;5252.1655;24623.547599999998;2024
2200806;55733.9688;8642.6593;52310.4239;2024
2200905;41510.8078;6243.1576;73379.2699;2024
2200954;21723.3675;6113.9372;21864.6349;2024
2201002;56770.6145;3922.3544;61875.509000000005;2024
2201051;117957.0402;15140.220899999998;130219.9154;2024
2201101;77207.4839;9335.402699999999;102831.37839999999;2024
2201150;738406.9279;235588.7238;451185.6162;2024
2201176;18950.3585;496.6614;25477.478600000002;2024
2201200;115424.1865;24777.6448;139203.574;2024
2201309;13331.3677;20831.6264;185786.9644;2024
2201408;9181.1439;313.8947;15193.339600000001;2024
2201507;106502.496;26989.4137;122009.9442;2024
2201556;47287.7226;7380.313099999999;35550.8921;2024
2201572;21182.8513;6674.3081;15660.8327;2024
2201606;54799.652;24707.7505;67535.06820000001;2024
2201705;92123.6091;6372.3091;112234.4702;2024
2201739;48801.6518;20265.833899999998;32202.967399999998;2024
2201770;22265.8734;2721.5305000000003;29434.176799999997;2024
2201804;15876.7849;2204.6011;21103.0445;2024
2201903;487092.0406;117456.65359999999;387149.0759;2024
2201919;37597.4892;2524.6249;47842.82319999999;2024
2201929;15219.4536;6129.9782000000005;19402.3246;2024
2201945;15626.9986;1492.6482999999998;23977.4143;2024
2201960;52896.3231;10737.0467;75627.8861;2024
2201988;187894.3561;5459.3580999999995;214166.50429999997;2024
2202000;49487.968;5974.1915;50935.3313;2024
2202026;179103.8236;27213.8087;203692.9809;2024
2202059;40694.1098;15098.6131;42796.1187;2024
2202075;35626.134;6121.177000000001;42264.4707;2024
2202083;11088.7496;1254.2766000000001;18593.5218;2024
2202091;38662.2725;13690.4277;30504.5294;2024
2202109;56351.7802;12782.324499999999;53376.423500000004;2024
2202117;43649.4073;6657.3344;53265.537000000004;2024
2202133;23394.2752;9340.1074;20237.2823;2024
2202174;35532.1192;4257.2054;40769.5319;2024
2202208;109989.0474;58965.1368;94447.26740000001;2024
2202251;211671.4823;12986.5377;192005.05390000003;2024
2202307;484192.7954;15368.5789;385382.2452;2024
2202406;36418.9559;5054.5512;50652.2659;2024
2202455;75201.3613;7740.4664;87224.9106;2024
2202505;128438.495;6914.2083;144732.3722;2024
2202539;26979.3377;10513.055499999999;35512.670099999996;2024
2202554;41366.2157;11275.554;33589.5153;2024
2202604;146196.2624;14026.752199999999;219427.5407;2024
2202653;37678.5589;6222.9746000000005;39726.04520000001;2024
2202703;1626.4227;9327.6381;107978.7967;2024
2202711;24155.976;2042.8277999999998;28134.7871;2024
2202729;12653.7064;4366.704000000001;22420.0019;2024
2202737;30818.1453;10806.489599999999;35511.634;2024
2202752;35438.885;3880.0215000000003;34625.1322;2024
2202778;56869.3294;7297.0159;84534.33140000001;2024
2202802;56800.7821;6017.9594;71459.981;2024
2202851;86259.7659;15324.2381;158839.6194;2024
2202901;209988.2339;61510.175200000005;227931.1783;2024
2203008;89381.7905;24079.926499999998;86448.8002;2024
2203107;194301.4379;7218.5896;166246.8277;2024
2203206;229247.4398;14999.7359;203629.2402;2024
2203230;316356.9363;58814.424;206695.0294;2024
2203255;31091.7442;1760.9157;30138.6893;2024
2203271;63179.8308;15323.9537;51319.558;2024
2203305;14122.5955;1745.7875;18899.7128;2024
2203354;45935.0828;22861.3887;66471.8288;2024
2203404;13034.6275;815.2161;19246.7769;2024
2203420;32034.2463;23312.0513;56082.3739;2024
2203453;260897.7368;21781.5452;321395.35520000005;2024
2203503;102492.2;10561.652;124411.91709999999;2024
2203602;89835.7149;7728.6866;87793.8471;2024
2203701;63147.0099;10068.8225;77822.1903;2024
2203750;41681.9882;9337.9753;57494.5626;2024
2203800;84907.4703;5943.2189;83958.5269;2024
2203859;16184.8804;4229.9366;15790.491;2024
2203909;280178.1442;23638.762300000002;303780.2274999999;2024
2204006;16271.5429;415.0335;26157.8755;2024
2204105;45833.4576;5285.8473;56234.93770000001;2024
2204154;15265.862;2801.0052;13847.078800000001;2024
2204204;31653.6347;11402.1303;32590.8405;2024
2204303;61409.6743;19221.1984;52942.1377;2024
2204352;32999.2963;6933.6317;34018.765400000004;2024
2204402;334240.6285;70668.28229999999;247848.00389999998;2024
2204501;102712.8789;8523.1286;79755.6025;2024
2204550;297321.8614;1907.2815;301495.01;2024
2204600;15460.0897;653.5655;21002.9909;2024
2204659;6932.0619;1099.6751;6481.2711;2024
2204709;52990.8621;5150.4363;85914.8152;2024
2204808;27152.5782;1427.1912;48439.648199999996;2024
2204907;65398.2731;11010.4924;53407.3171;2024
2205003;58756.9347;13446.243900000001;61385.1692;2024
2205102;211181.1356;14411.4513;233112.26159999997;2024
2205151;115432.7315;27354.5521;90976.6118;2024
2205201;58860.3696;18606.7897;60766.45020000001;2024
2205250;40556.535;1196.8503;46859.924999999996;2024
2205276;46007.099;6129.2149;50972.1164;2024
2205300;149331.2127;21337.536900000003;156447.9003;2024
2205359;85654.4748;5447.4817;166894.21910000002;2024
2205409;55574.7085;12707.105300000001;56559.460399999996;2024
2205458;14546.6326;3487.2664999999997;11977.2004;2024
2205508;106381.1069;58186.3153;87191.1067;2024
2205516;55103.1484;7418.1741;85021.92050000001;2024
2205524;95013.8434;8430.9601;102290.74130000001;2024
2205532;148451.1053;4592.632;116809.4777;2024
2205540;4658.0224;303.8398;6204.9116;2024
2205557;30528.1799;13781.919100000001;24299.9125;2024
2205565;110386.6443;10049.1518;106693.88749999998;2024
2205573;8371.1538;192.3752;14584.437300000001;2024
2205581;27081.7676;7124.073700000001;35058.0903;2024
2205599;58768.0272;3142.4682;73965.9585;2024
2205607;79712.6401;9919.122800000001;93998.10239999999;2024
2205706;54561.3668;5927.6703;84042.51000000001;2024
2205805;47714.2229;11550.4493;54425.7987;2024
2205854;13419.4164;2447.5620999999996;13163.1822;2024
2205904;176633.8552;4844.5355;145486.35309999998;2024
2205953;11726.3374;5026.2586;7348.4386;2024
2206001;52587.8994;1459.1121;64713.0423;2024
2206050;39574.6724;9751.0468;37939.4997;2024
2206100;15023.6163;2689.2047;18540.1839;2024
2206209;101742.3412;14223.098;118763.2533;2024
2206308;5907.8953;231.0497;8944.3002;2024
2206357;59214.6423;11135.209;117526.21;2024
2206407;46898.0322;3072.3498999999997;52384.968;2024
2206506;31250.6281;15178.4208;21210.431099999998;2024
2206605;200162.162;48033.7248;178993.692;2024
2206654;217811.693;17040.476899999998;180521.1855;2024
2206670;23223.4705;3201.6519000000003;28470.7683;2024
2206696;31451.1779;4623.6003;38953.4562;2024
2206704;111922.8012;9205.5333;110954.03559999999;2024
2206720;27460.5881;5229.5373;28315.3686;2024
2206753;23119.8817;16912.5005;13521.3208;2024
2206803;24413.2795;3011.3635;32001.0313;2024
2206902;33124.9358;4699.845;46999.1949;2024
2206951;33567.5564;3956.9151;39524.149099999995;2024
2207009;186706.1149;16353.9919;239294.5274;2024
2207108;13083.3628;1689.9858;16123.9918;2024
2207207;20305.3732;7032.3517999999995;18516.097899999997;2024
2207306;25980.7455;7189.9475999999995;27391.1672;2024
2207355;77391.7352;4682.2681;89092.2133;2024
2207405;176332.9013;28248.152100000003;147938.8353;2024
2207504;92938.7369;5587.5347;140428.7677;2024
2207553;28689.2211;5122.3912;33695.71950000001;2024
2207603;293360.2745;31775.904899999998;285201.0882;2024
2207702;25519.141;5088.6792;22073.0805;2024
2207751;47840.5314;5274.2977;57038.606199999995;2024
2207777;55957.9535;17599.551900000002;53456.936799999996;2024
2207793;29786.2562;9351.055699999999;33041.2656;2024
2207801;176877.9046;39684.5829;120262.169;2024
2207850;82488.8135;6255.8113;93355.0971;2024
2207900;78189.6473;14214.2166;133306.4168;2024
2207934;76683.4039;7938.4310000000005;71312.2119;2024
2207959;76807.7516;10471.002700000001;71931.5643;2024
2208007;40119.2728;10023.7812;38984.1808;2024
2208106;423063.4247;20828.8201;401726.13399999996;2024
2208205;155001.8112;37533.1609;139132.3851;2024
2208304;188942.9801;30527.868300000002;192911.1234;2024
2208403;96783.2975;9345.5275;126441.0111;2024
2208502;16067.5759;3432.9703999999997;18972.4747;2024
2208551;73067.4962;4616.7526;101968.7351;2024
2208601;7643.22;6323.8231;13047.1326;2024
2208650;116912.0094;12061.6369;94171.2893;2024
2208700;162009.8603;14784.137600000002;221315.51080000002;2024
2208809;84739.8823;8266.0665;113387.8714;2024
2208858;182310.7741;28408.203100000002;180016.0898;2024
2208874;61466.5934;8529.2428;86214.00770000002;2024
2208908;361851.8068;94183.10770000001;281511.2003;2024
2209005;53438.01;6330.4035;51682.2927;2024
2209104;41034.1183;8495.780999999999;41736.987;2024
2209153;90417.1242;5182.6476999999995;91609.5682;2024
2209203;1.2541;82132.07870000001;396375.58970000007;2024
2209302;95696.7015;10490.2225;102101.7112;2024
2209351;5393.1165;517.6469000000001;9975.695999999998;2024
2209377;23692.642;5256.8167;26147.6659;2024
2209401;23293.7158;8054.4556;27611.484;2024
2209450;1658.673;139.5084;3032.3657000000003;2024
2209500;58458.9911;6702.183000000001;70414.7861;2024
2209559;50776.244;2558.5105;60062.5775;2024
2209609;36301.0318;7210.7379;54689.814399999996;2024
2209658;90697.6973;11646.9511;83969.71939999999;2024
2209708;75896.9235;8524.5536;117480.65169999999;2024
2209757;93535.5184;16704.251800000002;110591.8564;2024
2209807;10545.2728;1981.9006;11659.081699999999;2024
2209856;31131.506;2284.6134;43824.7938;2024
2209872;75435.4501;14707.308500000001;60679.800500000005;2024
2209906;68572.0656;8105.753500000001;88949.62740000001;2024
2209955;20218.922;1457.1476;36925.087400000004;2024
2209971;16641.6944;488.6648;20207.9731;2024
2210003;131107.3867;14442.968200000001;120393.3074;2024
2210052;23044.4339;9404.1515;20877.3864;2024
2210102;103027.8132;7875.7390000000005;114946.0219;2024
2210201;27072.7538;6598.7615000000005;27614.4585;2024
2210300;21652.1447;6291.3588;20012.123700000004;2024
2210359;33857.7558;17023.8922;39024.9509;2024
2210375;14047.7182;2189.3963;17043.9591;2024
2210383;20862.8838;2935.4128;40918.3385;2024
2210391;59685.8435;6048.1861;70483.3486;2024
2210409;11.6332;24367.6815;449700.4613;2024
2210508;39022.0034;1990.1869000000002;48254.0469;2024
2210607;147459.2981;15425.1502;210323.9753;2024
2210623;78956.8725;15750.9201;67099.52100000001;2024
2210631;296718.8932;47782.1585;211397.08;2024
2210656;87964.6555;6574.1251;94039.7626;2024
2210706;19.7733;30960.131;67950.7033;2024
2210805;109527.6919;15730.7849;104533.8262;2024
2210904;37462.3775;4393.1312;66869.19510000001;2024
2210938;9363.5414;2489.0598999999997;16587.961000000003;2024
2210953;108790.0226;3630.1461;150933.5281;2024
2210979;22018.9796;190.9536;39253.6564;2024
2211001;90366.8553;14945.3639;101240.00899999999;2024
2211100;70515.6;32485.9074;78959.6772;2024
2211209;875339.4128;214718.1247;532127.7907;2024
2211308;87504.0874;3706.9623;126097.8194;2024
2211357;30899.3251;7377.048199999999;34101.570700000004;2024
2211407;17991.0761;242.6831;23116.9836;2024
2211506;27587.5009;5353.658399999999;23480.1525;2024
2211605;18874.3744;10621.2997;10425.1657;2024
2211704;19852.6611;5935.863899999999;16934.801;2024
2300101;14421.8326;6668.518;10341.0808;2024
2300150;6037.6687;319.9988;11441.009399999999;2024
2300200;59407.6162;18659.3646;31043.954700000002;2024
