cod_tse_municipio;nome_municipio_tse;sigla_uf;mandato;nome_gestor;nome_urna;partido;situacao;fonte
65897;JACAREÍ;SP;2025-2028;CELSO FLORÊNCIO DE SOUZA;CELSO FLORÊNCIO;PL;ELEITO;TSE (dados abertos)
67610;NOVA GRANADA;SP;2025-2028;LUIZ AUGUSTO SALVADOR;LUIZINHO;PSD;ELEITO;TSE (dados abertos)
62421;RIBEIRÃO DOS ÍNDIOS;SP;2025-2028;VALDECI JOSE FERNANDES;NINO TERCINO;PSD;ELEITO;TSE (dados abertos)
66273;LAGOINHA;SP;2025-2028;JOSÉ GUILHERME CORRÊA GOMES;ZECA;PL;ELEITO;TSE (dados abertos)
72214;URUPÊS;SP;2025-2028;ROBERTO CACCIARI FILHO;DR BETO CACCIARI;PL;ELEITO;TSE (dados abertos)
62251;BERNARDINO DE CAMPOS;SP;2025-2028;WILSON JOSE GARCIA;WILSON GARCIA;PSD;ELEITO;TSE (dados abertos)
63797;DIVINOLÂNDIA;SP;2025-2028;ANTONIO DE PADUA AQUISTI;PADOCA;PL;ELEITO;TSE (dados abertos)
68470;PENÁPOLIS;SP;2025-2028;CARLOS HENRIQUE ROSSI CATALANI;CAIQUE ROSSI;PSD;ELEITO;TSE (dados abertos)
72311;VARGEM GRANDE DO SUL;SP;2025-2028;CELSO LUIS RIBEIRO;CELSO RIBEIRO;REPUBLICANOS;ELEITO;TSE (dados abertos)
61417;ANDRADINA;SP;2025-2028;MARIO CELSO LOPES;MARIO CELSO LOPES;PSD;ELEITO;TSE (dados abertos)
61735;ARIRANHA;SP;2025-2028;EMERSON ANTONIO TROVÓ;DEDÊ TROVÓ;PL;ELEITO;TSE (dados abertos)
68039;PALMARES PAULISTA;SP;2025-2028;LUCAS APARECIDO DA ASSUMÇÃO;LUCAS ASSUMÇÃO;PSD;ELEITO;TSE (dados abertos)
68292;PAULICÉIA;SP;2025-2028;ANTONIO SIMONATO;SIMONATO;PSD;ELEITO;TSE (dados abertos)
67717;NOVO HORIZONTE;SP;2025-2028;FABIANO DE MELLO BELENTANI;FABIANO BELENTANI;PL;ELEITO;TSE (dados abertos)
68179;PARANAPANEMA;SP;2025-2028;RODOLFO HESSEL FANGANIELLO;RODOLFO FANGANIELLO;PSD;ELEITO;TSE (dados abertos)
63037;CÂNDIDO RODRIGUES;SP;2025-2028;TIAGO ALEX RAVAZZI;TIAGO RAVAZZI;PL;ELEITO;TSE (dados abertos)
61760;ELISIÁRIO;SP;2025-2028;CASSIO ROBERTO BERTELLI;CÁSSIO BERTELLI;PSD;ELEITO;TSE (dados abertos)
66257;JUQUITIBA;SP;2025-2028;WILLIANS SOARES RODRIGUES;WILLIANS SOARES;MDB;ELEITO;TSE (dados abertos)
70793;SÃO CARLOS;SP;2025-2028;ANTONIO DONATO NETTO;NETTO DONATO;PP;ELEITO;TSE (dados abertos)
66478;LOUVEIRA;SP;2025-2028;PAULO ALBERTO FINAMORE;PAULO FINAMORE;MDB;ELEITO;TSE (dados abertos)
68110;PARAGUAÇU PAULISTA;SP;2025-2028;ANTONIO TAKASHI SASADA;ANTIAN;PSD;ELEITO;TSE (dados abertos)
68276;PATROCÍNIO PAULISTA;SP;2025-2028;MÁRIO MARCELO CARRARO BERTELLI;MÁRIO MARCELO;PSD;ELEITO;TSE (dados abertos)
72397;VIRADOURO;SP;2025-2028;NILTON AUGUSTO ALVES FILHO;NILTINHO;PSD;ELEITO;TSE (dados abertos)
63193;CÁSSIA DOS COQUEIROS;SP;2025-2028;SILVIO SANTOS DOS REIS FARIA;SILVIO DA FARMÁCIA;PSD;ELEITO;TSE (dados abertos)
70173;SANTA BÁRBARA D'OESTE;SP;2025-2028;RAFAEL PIOVEZAN;RAFAEL PIOVEZAN;PL;ELEITO;TSE (dados abertos)
66095;JERIQUARA;SP;2025-2028;ELAINE PINHEIRO DE PAULA MANSANO GARCIA;ELAINE PINHEIRO;MDB;ELEITO;TSE (dados abertos)
67377;MONTE MOR;SP;2025-2028;MURILO ANTÔNIO DE SOUSA RINALDO;MURILO RINALDO;PP;ELEITO;TSE (dados abertos)
68195;PARANAPUÃ;SP;2025-2028;DANIEL JUNIOR DURAN PINATTO;JUNINHO PINATTO;PP;ELEITO;TSE (dados abertos)
69078;PONTES GESTAL;SP;2025-2028;MARCEL DIAS LEITE;MARCEL;PP;ELEITO;TSE (dados abertos)
61301;SUZANÁPOLIS;SP;2025-2028;GERSO ANTONIO DE OLIVEIRA;GERSO OLIVEIRA;PSDB;ELEITO;TSE (dados abertos)
61930;BALBINOS;SP;2025-2028;JOSE MARCIO RIGOTTO;ZÉ MÁRCIO ;MDB;ELEITO;TSE (dados abertos)
64173;FLORA RICA;SP;2025-2028;FABIO LUIZ FLORENTINO DE FARIA;FABINHO;PSD;ELEITO;TSE (dados abertos)
72052;TURIÚBA;SP;2025-2028;JORGE AUGUSTO MOLINA;JORGE MOLINA;PSD;ELEITO;TSE (dados abertos)
65013;IGARAÇU DO TIETÊ;SP;2025-2028;CARLOS ALBERTO VARASQUIM;BUCHO;MDB;ELEITO;TSE (dados abertos)
66591;LUTÉCIA;SP;2025-2028;LAUDEMIR LEATI;LEATI;PSD;ELEITO;TSE (dados abertos)
66176;JÚLIO MESQUITA;SP;2025-2028;ELTON FRANCISCO DE BRITO;ELTON;PP;ELEITO;TSE (dados abertos)
67733;NUPORANGA;SP;2025-2028;DANIEL VIANA MELO;DANIEL VIANA;PSDB;ELEITO;TSE (dados abertos)
68055;PALMEIRA D'OESTE;SP;2025-2028;VALDIR SEMENSATI DE MORAES;VALDIR SEMENSATI;PL;ELEITO;TSE (dados abertos)
68977;POÁ;SP;2025-2028;SAULO DE OLIVEIRA SOUZA;SAULO SOUZA;PP;ELEITO;TSE (dados abertos)
69051;PONTAL;SP;2025-2028;JOSÉ CARLOS NEVES SILVA;ZÉ CARLOS;MDB;ELEITO;TSE (dados abertos)
67474;NATIVIDADE DA SERRA;SP;2025-2028;EVAIL AUGUSTO DOS SANTOS;EVAIL AUGUSTO;PL;ELEITO;TSE (dados abertos)
63550;CORUMBATAÍ;SP;2025-2028;JOÃO BATISTA ALTARUGIO FILHO;JOÃOZINHO ALTARUGIO;PSD;ELEITO;TSE (dados abertos)
61816;ATIBAIA;SP;2025-2028;DANIEL DA ROCHA MARTINI;DANIEL MARTINI;PL;ELEITO;TSE (dados abertos)
64254;FRANCA;SP;2025-2028;ALEXANDRE AUGUSTO FERREIRA;ALEXANDRE FERREIRA;MDB;ELEITO;TSE (dados abertos)
66311;LAVÍNIA;SP;2025-2028;SALVADOR CAZUO MATSUNAKA;SALVADOR;PSD;ELEITO;TSE (dados abertos)
61425;NOVA CANAÃ PAULISTA;SP;2025-2028;THAIS CRISTINA COSTA MOREIRA;THAIS;PSD;ELEITO;TSE (dados abertos)
70491;SANTA RITA D'OESTE;SP;2025-2028;OSMAR SAMPAIO;OSMARZINHO DA OFICINA;PL;ELEITO;TSE (dados abertos)
70653;SANTO ANTÔNIO DO PINHAL;SP;2025-2028;ANDERSON JOSE MENDONÇA;PARRÃO;PSD;ELEITO;TSE (dados abertos)
65218;IPERÓ;SP;2025-2028;LEONARDO ROBERTO FOLIM;LÉO FOLIM;PSD;ELEITO;TSE (dados abertos)
61948;ITAPIRAPUÃ PAULISTA;SP;2025-2028;JULIO CESAR DO AMARAL;CESAR CONSTRUVALE;PSD;ELEITO;TSE (dados abertos)
67334;MONTE CASTELO;SP;2025-2028;EDSON CARLOS OLIVEIRA DA SILVA;PILOTO;PSD;ELEITO;TSE (dados abertos)
66575;LUPÉRCIO;SP;2025-2028;CLEBER MENEGUCCI;CLEBER MENEGUCCI;PP;ELEITO;TSE (dados abertos)
62731;CACHOEIRA PAULISTA;SP;2025-2028;BRENO BARBOSA ANAYA XAVIER;BRENO ANAYA;PP;ELEITO;TSE (dados abertos)
65170;INÚBIA PAULISTA;SP;2025-2028;FERNANDO ROSSI;FERNANDO ROSSI;PSD;ELEITO;TSE (dados abertos)
62405;PAULISTÂNIA;SP;2025-2028;LUIZ CARLOS MARQUES;TUCA MARQUES;MDB;ELEITO;TSE (dados abertos)
71250;SARUTAIÁ;SP;2025-2028;JOÃO ANTONIO FULONI;JOÃO DA TAPERA;REPUBLICANOS;ELEITO;TSE (dados abertos)
70734;SÃO BENTO DO SAPUCAÍ;SP;2025-2028;GILBERTO DONIZETI DE SOUZA;GIL ADVOGADO;MDB;ELEITO;TSE (dados abertos)
64211;FLÓRIDA PAULISTA;SP;2025-2028;JOSÉ ANDRIOTTI;DR ANDRIOTTI;PL;ELEITO;TSE (dados abertos)
61166;ROSANA;SP;2025-2028;CLAUDEMIR PERES FRANCISCO DE OLIVEIRA;CLAUDEMIR;REPUBLICANOS;ELEITO;TSE (dados abertos)
69914;RUBINÉIA;SP;2025-2028;ALEX OLIVO;ALEX OLIVO;PL;ELEITO;TSE (dados abertos)
70157;SANTA ALBERTINA;SP;2025-2028;GERSON FORMIGONI JUNIOR;JUNINHO FORMIGONI;REPUBLICANOS;ELEITO;TSE (dados abertos)
70432;SANTA MERCEDES;SP;2025-2028;VALDIR VERONA;VALDIR VERONA;PSD;ELEITO;TSE (dados abertos)
66699;MAIRINQUE;SP;2025-2028;CARLOS EDUARDO THOMAZ PEDROSO;EDUARDO THOMAZ;PL;ELEITO;TSE (dados abertos)
69116;PORANGABA;SP;2025-2028;JOÃO CARLOS ALVES BARROS;CAL;PSD;ELEITO;TSE (dados abertos)
69230;PRESIDENTE ALVES;SP;2025-2028;CRISTIANO DOS SANTOS;GUEGO;PSD;ELEITO;TSE (dados abertos)
67814;ONDA VERDE;SP;2025-2028;NILSON NEVES DE SOUZA;NILSINHO;PP;ELEITO;TSE (dados abertos)
69876;ROSEIRA;SP;2025-2028;FERNANDO AUGUSTO DE SIQUEIRA;FERNANDO SIQUEIRA;PL;ELEITO;TSE (dados abertos)
72451;VOTUPORANGA;SP;2025-2028;JORGE AUGUSTO SEBA;JORGE SEBA;PSD;ELEITO;TSE (dados abertos)
61484;CAJATI;SP;2025-2028;LUIZ HENRIQUE KOGA;LUIZ KOGA;PL;ELEITO;TSE (dados abertos)
65234;IPEÚNA;SP;2025-2028;MARIA LUISA ZANONI PRATA;MARIA LUISA DO ILDEBRAN;PSD;ELEITO;TSE (dados abertos)
68993;POLONI;SP;2025-2028;ANDREIA LUZIA FACHINI BRAIT;ANDREIA;PSD;ELEITO;TSE (dados abertos)
61808;PONTALINDA;SP;2025-2028;SISINIO DE OLIVEIRA LEÃO;SISINIO LEÃO;PSD;ELEITO;TSE (dados abertos)
71595;TACIBA;SP;2025-2028;IZIDORO ARCESTI RICCI;IZIDORO RICCI;PP;ELEITO;TSE (dados abertos)
69990;SALES OLIVEIRA;SP;2025-2028;MÔNICA DA SILVA FAVARIM;MÔNICA FAVARIM;MDB;ELEITO;TSE (dados abertos)
67237;MONGAGUÁ;SP;2025-2028;TERESA CRISTINA AGUIAR TOFANELLO WIAZOWSKI;CRISTINA;PP;ELEITO;TSE (dados abertos)
61514;APARECIDA D'OESTE;SP;2025-2028;IZAIAS APARECIDO SANCHEZ;IZAIAS;PSD;ELEITO;TSE (dados abertos)
72095;UBATUBA;SP;2025-2028;FLAVIA COMITTE DO NASCIMENTO;FLAVIA PASCOAL;PL;ELEITO;TSE (dados abertos)
63410;COLINA;SP;2025-2028;VALDEMIR ANTONIO MORALLES;MI;REPUBLICANOS;ELEITO;TSE (dados abertos)
61603;ITAOCA;SP;2025-2028;FREDERICO DIAS BATISTA;FREDERICO;PL;ELEITO;TSE (dados abertos)
69930;SABINO;SP;2025-2028;FERNANDO HENRIQUE FLORINDO;FERNANDO;PSD;ELEITO;TSE (dados abertos)
65412;ITAJU;SP;2025-2028;JERRI DE SOUZA NEIVA;JERRI DA FÁTIMA;PSD;ELEITO;TSE (dados abertos)
65510;ITAPEVI;SP;2025-2028;MARCOS FERREIRA GODOY;TECO;PODE;ELEITO;TSE (dados abertos)
67318;MONTE AZUL PAULISTA;SP;2025-2028;MARDQUEU SILVIO FRANÇA;DR. MARDQUEU;PL;ELEITO;TSE (dados abertos)
68616;PINDAMONHANGABA;SP;2025-2028;RICARDO ALBERTO PEREIRA PIORINO;RICARDO PIORINO;PL;ELEITO;TSE (dados abertos)
70670;SANTO EXPEDITO;SP;2025-2028;ANDERSON JOSE BETIO;NENÊ BÉTIO;PSD;ELEITO;TSE (dados abertos)
72117;UBIRAJARA;SP;2025-2028;LEILA ALVIM BORDIM;LEILA DO WALMIR;MDB;ELEITO;TSE (dados abertos)
61042;TARUMÃ;SP;2025-2028;ADRIANA BALEJO PIEDADE DA SILVA;ADRIANA RONCADA;PSD;ELEITO;TSE (dados abertos)
61972;BANANAL;SP;2025-2028;WILLIAM LANDIM DA SILVA;DR WILLIAM;REPUBLICANOS;ELEITO;TSE (dados abertos)
62235;BENTO DE ABREU;SP;2025-2028;TEREZINHA DO CARMO SALESSE;TEREZINHA SALESSE;PSDB;ELEITO;TSE (dados abertos)
64157;FERRAZ DE VASCONCELOS;SP;2025-2028;PRISCILA CONCEIÇÃO GAMBALE VIEIRA MATOS;PRISCILA GAMBALE;PODE;ELEITO;TSE (dados abertos)
63312;CERQUILHO;SP;2025-2028;PAULO ROBERTO PILON;DU PILON;MDB;ELEITO;TSE (dados abertos)
65277;IPUÃ;SP;2025-2028;RONYWERTON MARCELO ALVES PEREIRA;RONY;REPUBLICANOS;ELEITO;TSE (dados abertos)
65838;ITUVERAVA;SP;2025-2028;LUIZ ANTÔNIO DE ARAÚJO;LUIZ ARAÚJO;REPUBLICANOS;ELEITO;TSE (dados abertos)
69493;REGENTE FEIJÓ;SP;2025-2028;MARCO ANTÔNIO PEREIRA DA ROCHA;MARCO ROCHA;REPUBLICANOS;ELEITO;TSE (dados abertos)
69736;RIFAINA;SP;2025-2028;WILSON ALVES DA SILVA JUNIOR;JUNIOR DA SAUDE;PSD;ELEITO;TSE (dados abertos)
71617;TAGUAÍ;SP;2025-2028;EDER CARLOS FOGAÇA DA CRUZ;EDINHO FUNDÃO;PSD;ELEITO;TSE (dados abertos)
61751;ARTUR NOGUEIRA;SP;2025-2028;LUCAS SIA RISSATO;LUCAS SIA;PL;ELEITO;TSE (dados abertos)
62430;BORÁ;SP;2025-2028;LUIZ CARLOS RODRIGUES;LUIZ;PODE;ELEITO;TSE (dados abertos)
64190;FLOREAL;SP;2025-2028;RAUL SCALON;RAUL SCALON;UNIÃO;ELEITO;TSE (dados abertos)
66990;MIRACATU;SP;2025-2028;VINÍCIUS BRANDÃO DE QUEIROZ;VINICIUS DO IRAQUE;PL;ELEITO;TSE (dados abertos)
68772;PIRAJU;SP;2025-2028;CARLOS ALBERTO CAMARGO LIMA;CARLINHOS PNEUS;PL;ELEITO;TSE (dados abertos)
72737;VARGEM GRANDE PAULISTA;SP;2025-2028;PITER APARECIDO DOS SANTOS;PITER SANTOS;PODE;ELEITO;TSE (dados abertos)
61204;ILHA SOLTEIRA;SP;2025-2028;RODRIGO BATISTA GONÇALVES;RODRIGO KOKIM;PL;ELEITO;TSE (dados abertos)
65250;IPORANGA;SP;2025-2028;MARCOS DOS SANTOS DOMINGOS;MARQUINHOS;UNIÃO;ELEITO;TSE (dados abertos)
67032;MIRANDÓPOLIS;SP;2025-2028;EDERSON PANTALEAO DE SOUZA;GRAMPOLA PANTALEAO;UNIÃO;ELEITO;TSE (dados abertos)
68314;PAULÍNIA;SP;2025-2028;DANILO HENRIQUE MACÊDO DE BARROS;DANILO BARROS;PL;ELEITO;TSE (dados abertos)
61131;AGUDOS;SP;2025-2028;RAFAEL LIMA FERNANDES;RAFAEL LIMA;REPUBLICANOS;ELEITO;TSE (dados abertos)
62065;ARCO-ÍRIS;SP;2025-2028;ALDO MANSANO FERNANDES;ALDO MANSANO;UNIÃO;ELEITO;TSE (dados abertos)
62839;CAIUÁ;SP;2025-2028;JAYME SALVADOR ALVES;JAYME;REPUBLICANOS;ELEITO;TSE (dados abertos)
61840;TAQUARIVAÍ;SP;2025-2028;RUBENS CARLOS SOUTO DE BARROS;RUBINHO;PSD;ELEITO;TSE (dados abertos)
61255;ÁLVARES MACHADO;SP;2025-2028;LUIZ FRANCISCO BOIGUES;CHIQUINHO;UNIÃO;ELEITO;TSE (dados abertos)
62456;BORACÉIA;SP;2025-2028;MARCOS VINICIO BILANCIERI;MARCOS BILANCIERI;REPUBLICANOS;ELEITO;TSE (dados abertos)
63851;DOLCINÓPOLIS;SP;2025-2028;DIEGO APARECIDO PEREIRA MIGUEL;DIEGO MIGUEL;PSD;ELEITO;TSE (dados abertos)
70815;SÃO FRANCISCO;SP;2025-2028;SEBASTIÃO DE OLIVEIRA BAPTISTA;TIAOZINHO;REPUBLICANOS;ELEITO;TSE (dados abertos)
71099;SÃO PEDRO;SP;2025-2028;THIAGO SILVERIO DA SILVA;THIAGO SILVA;PSD;ELEITO;TSE (dados abertos)
63916;DUARTINA;SP;2025-2028;SUZY HELENA SIMÃO BLAGITZ FERRAZ;SUZY SIMAO;PSDB;ELEITO;TSE (dados abertos)
66877;MATÃO;SP;2025-2028;APARECIDO FERRARI;CIDO FERRARI;PT;ELEITO;TSE (dados abertos)
69531;REGISTRO;SP;2025-2028;SAMUEL MOREIRA DA SILVA JUNIOR;SAMUEL;PSD;ELEITO;TSE (dados abertos)
63150;CARDOSO;SP;2025-2028;LUÍS PAULO BEDNARSKI PEDRASSOLLI;LUÍS PAULO BEDNARSKI;MOBILIZA;ELEITO;TSE (dados abertos)
61115;ÁGUAS DE SÃO PEDRO;SP;2025-2028;JOÃO VICTOR BARBOZA;JOÃO VICTOR;PL;ELEITO;TSE (dados abertos)
61670;AREALVA;SP;2025-2028;PAULO JULIANO NICOLIELO JUNIOR;PAULINHO DA NINA;PODE;ELEITO;TSE (dados abertos)
69434;RAFARD;SP;2025-2028;FABIO DOS SANTOS;FABINHO;REPUBLICANOS;ELEITO;TSE (dados abertos)
70130;SANTA ADÉLIA;SP;2025-2028;CIRO CESAR COSTA;CIRO COSTA;PSD;ELEITO;TSE (dados abertos)
68837;PIRAPORA DO BOM JESUS;SP;2025-2028;GREGORIO RODRIGUES PONTES MAGLIO;GREGORIO;MDB;ELEITO;TSE (dados abertos)
64378;GASTÃO VIDIGAL;SP;2025-2028;DANIEL GUARNIERI CRIADO;DANIEL;PP;ELEITO;TSE (dados abertos)
61085;IARAS;SP;2025-2028;PATRICK HERNANDES MORALES;PATRICK DA NINA;PSD;ELEITO;TSE (dados abertos)
61786;BOM SUCESSO DE ITARARÉ;SP;2025-2028;DIRCEU PACHECO DE OLIVEIRA;DIRCEU PACHECO;REPUBLICANOS;ELEITO;TSE (dados abertos)
69779;RINÓPOLIS;SP;2025-2028;GRAZIELA DE LIMA TOMÉ TREVISAN;GRAZIELA TOME;NOVO;ELEITO;TSE (dados abertos)
71951;TORRINHA;SP;2025-2028;ARI RODOLFO BUZATO;RODOLFO BUZATO;PODE;ELEITO;TSE (dados abertos)
72435;VOTORANTIM;SP;2025-2028;WEBER MAGANHATO JUNIOR;WEBER MANGA;REPUBLICANOS;ELEITO;TSE (dados abertos)
67016;MIRA ESTRELA;SP;2025-2028;GLEICE APARECIDA CASTREQUINI;GLEICE CASTREQUINI;PSD;ELEITO;TSE (dados abertos)
69817;RIO DAS PEDRAS;SP;2025-2028;MARCOS BUZETTO;MARCOS BUZETTO;REPUBLICANOS;ELEITO;TSE (dados abertos)
61212;ALTO ALEGRE;SP;2025-2028;CARLOS SUSSUMI IVAMA;CARLINHOS SUSSUMI;MDB;ELEITO;TSE (dados abertos)
62715;CAÇAPAVA;SP;2025-2028;YAN LOPES DE ALMEIDA;YAN LOPES;PODE;ELEITO;TSE (dados abertos)
66117;JOANÓPOLIS;SP;2025-2028;CRISTIANO BENEDITO;CRISTIANO DA EMA;REPUBLICANOS;ELEITO;TSE (dados abertos)
61700;RIBEIRÃO GRANDE;SP;2025-2028;MARCELO LUIS NUNES;MARCELO NUNES;PP;ELEITO;TSE (dados abertos)
72192;URU;SP;2025-2028;ROBSON EDUARDO FORTE;ROBSON FORTE;PSD;ELEITO;TSE (dados abertos)
70033;SALMOURÃO;SP;2025-2028;SÔNIA CRISTINA JACON GABAU;SÔNIA GABAU;PSD;ELEITO;TSE (dados abertos)
65633;ITAQUAQUECETUBA;SP;2025-2028;EDUARDO BOIGUES QUEROZ;DELEGADO EDUARDO BOIGUES;PL;ELEITO;TSE (dados abertos)
72338;VÁRZEA PAULISTA;SP;2025-2028;RODOLFO WILSON RODRIGUES BRAGA;PROFESSOR RODOLFO;PSD;ELEITO;TSE (dados abertos)
61174;ALTAIR;SP;2025-2028;MARCO ANTONIO FERREIRA;FERREIRA;PL;ELEITO;TSE (dados abertos)
65650;ITARARÉ;SP;2025-2028;JOÃO JORGE FADEL FILHO;JOÃO FADEL;PP;ELEITO;TSE (dados abertos)
68950;PLATINA;SP;2025-2028;DONIZETE APARECIDO FERREIRA DE LIMA;DONIZETE;PSDB;ELEITO;TSE (dados abertos)
67270;MONTE ALTO;SP;2025-2028;MARIA HELENA AGUIAR RETTONDINI;MARIA HELENA;PSD;ELEITO;TSE (dados abertos)
66419;LINDÓIA;SP;2025-2028;LUCIANO FRANCISCO DE GODOI LOPES;LUCIANO LOPES;MDB;ELEITO;TSE (dados abertos)
62910;CAMPINAS;SP;2025-2028;DÁRIO JORGE GIOLO SAADI;DÁRIO SAADI;REPUBLICANOS;ELEITO;TSE (dados abertos)
69094;POPULINA;SP;2025-2028;JOAO CEZAR ROBLES BRANDINI;DR JOÃO CESAR;REPUBLICANOS;ELEITO;TSE (dados abertos)
69957;SAGRES;SP;2025-2028;ROBERTO BATISTA PIRES;BETO PIRES;PSD;ELEITO;TSE (dados abertos)
67679;NOVA LUZITÂNIA;SP;2025-2028;MIGUEL JOSÉ ARAÚJO JUNIOR;PATINHO;PSD;ELEITO;TSE (dados abertos)
71358;SERTÃOZINHO;SP;2025-2028;JOSÉ ALBERTO GIMENEZ;ZEZINHO GIMENEZ;MDB;ELEITO;TSE (dados abertos)
71552;TABATINGA;SP;2025-2028;VALTER VALENTIM CAMARGO;VALTER CAMARGO;PSD;ELEITO;TSE (dados abertos)
69515;REGINÓPOLIS;SP;2025-2028;JOÃO PAULO ARAUJO DE SOUSA VERISSIMO;JOÃO PAULO;PSD;ELEITO;TSE (dados abertos)
61107;GUATAPARÁ;SP;2025-2028;GILDEMIR DE SOUZA;GILDEMIR;PSD;ELEITO;TSE (dados abertos)
64513;GUAPIAÇU;SP;2025-2028;CARLOS CESAR ZAITUNE;CARLOS CESAR;PSDB;ELEITO;TSE (dados abertos)
64394;GENERAL SALGADO;SP;2025-2028;THIAGO FRANCISQUINI VIANA;THIAGO DA FARMACIA;UNIÃO;ELEITO;TSE (dados abertos)
61395;ANALÂNDIA;SP;2025-2028;SILVANA MARCIA PERIN CAMPBELL PENNA;SILVANA PERIN;SOLIDARIEDADE;ELEITO;TSE (dados abertos)
62693;CABREÚVA;SP;2025-2028;ANTONIO CARLOS MANGINI;MANGINI;PL;ELEITO;TSE (dados abertos)
64270;FRANCISCO MORATO;SP;2025-2028;ILDO DA SILVA GUSMÃO;ILDO GUSMÃO;REPUBLICANOS;ELEITO;TSE (dados abertos)
70050;SALTO;SP;2025-2028;JOSÉ GERALDO GARCIA;GERALDO GARCIA;PP;ELEITO;TSE (dados abertos)
61077;ÁGUAS DA PRATA;SP;2025-2028;CARLOS HENRIQUE FORTES DEZENA;CARLOS HENRIQUE;PSD;ELEITO;TSE (dados abertos)
66532;LUÍS ANTÔNIO;SP;2025-2028;RODRIGO MELLO MARQUES;RODRIGÃO;PP;ELEITO;TSE (dados abertos)
68330;PAULO DE FARIA;SP;2025-2028;DIRCEU CASSIA FILHO;DIRCEU CASSIA;PL;ELEITO;TSE (dados abertos)
70092;SALTO GRANDE;SP;2025-2028;MARIO LUCIANO ROSA;MARIO ROSA;PL;ELEITO;TSE (dados abertos)
65951;JAGUARIÚNA;SP;2025-2028;DAVID HILARIO NETO;DAVI;PP;ELEITO;TSE (dados abertos)
66494;LUCÉLIA;SP;2025-2028;TATIANA GUILHERMINO TAZINÁZZIO;TATI GUILHERMINO;PSD;ELEITO;TSE (dados abertos)
67695;NOVA ODESSA;SP;2025-2028;CLÁUDIO JOSÉ SCHOODER;LEITINHO;PSD;ELEITO;TSE (dados abertos)
69477;REDENÇÃO DA SERRA;SP;2025-2028;JUCIMAR FERREIRA DA SILVA;JUCIMAR;PL;ELEITO;TSE (dados abertos)
69574;RIBEIRA;SP;2025-2028;ARI DO CARMOS SANTOS;ARI DA CESP;PSD;ELEITO;TSE (dados abertos)
62260;TAQUARAL;SP;2025-2028;ARI FERNANDO JACINTO;ARI JACINTO;PL;ELEITO;TSE (dados abertos)
63231;CATANDUVA;SP;2025-2028;OSVALDO DE OLIVEIRA ROSA;PADRE OSVALDO;PL;ELEITO;TSE (dados abertos)
63452;CONCHAL;SP;2025-2028;ORLANDO CALEFFI JUNIOR;JUNIOR CALEFFI;PL;ELEITO;TSE (dados abertos)
61352;AMÉRICO DE CAMPOS;SP;2025-2028;RAFAEL GIMENEZ MARIOTO;RAFAEL MARIOTO;PL;ELEITO;TSE (dados abertos)
61360;BARRA DO CHAPÉU;SP;2025-2028;IVANIL NORBERTO PEREIRA NOLASCO;IVAN DA ANUNCIATA;UNIÃO;ELEITO;TSE (dados abertos)
63592;COSMORAMA;SP;2025-2028;NELSON NARCISO DA SILVEIRA JUNIOR;JUNINHO SILVEIRA;MDB;ELEITO;TSE (dados abertos)
68411;PEDREGULHO;SP;2025-2028;CARLOS EDUARDO BARBOSA TEIXEIRA;CACA ADVOGADO;PSDB;ELEITO;TSE (dados abertos)
69752;RINCÃO;SP;2025-2028;BRAZ RODRIGUES;TENENTE RODRIGUES;PL;ELEITO;TSE (dados abertos)
65455;ITAPECERICA DA SERRA;SP;2025-2028;RAMON PIRES CORSINI;RAMON CORSINI;UNIÃO;ELEITO;TSE (dados abertos)
62367;NOVA CASTILHO;SP;2025-2028;MAICON GARCIA PIROLA;MAICON;UNIÃO;ELEITO;TSE (dados abertos)
66338;LAVRINHAS;SP;2025-2028;MARCOS VINICIUS FRANQUEIRA GARCIA;MARCOS VINICIUS;PSD;ELEITO;TSE (dados abertos)
68250;PARIQUERA-AÇU;SP;2025-2028;WAGNER BENTO DA COSTA;WAGNER COSTA;PL;ELEITO;TSE (dados abertos)
70416;SANTA MARIA DA SERRA;SP;2025-2028;JOSIAS ZANI NETO;ZANI;PSD;ELEITO;TSE (dados abertos)
71137;SÃO ROQUE;SP;2025-2028;MARCOS AUGUSTO ISSA HENRIQUES DE ARAÚJO;GUTO ISSA;PSD;ELEITO;TSE (dados abertos)
61794;ASSIS;SP;2025-2028;TELMA GONCALVES CARNEIRO SPERA DE ANDRADE;TELMA SPERA;PL;ELEITO;TSE (dados abertos)
63398;CLEMENTINA;SP;2025-2028;GILSON ROBERTO RODRIGUES CRIOLEZIO;GILSON ;REPUBLICANOS;ELEITO;TSE (dados abertos)
61026;BOREBI;SP;2025-2028;ANDERSON PINHEIRO DE GOES;CHIQUINHO;MDB;ELEITO;TSE (dados abertos)
62855;CAJAMAR;SP;2025-2028;KAUAN BERTO SOUSA SANTOS;KAUAN;PSD;ELEITO;TSE (dados abertos)
66052;JARINU;SP;2025-2028;DÉBORA CRISTINA DO PRADO BELINELLO;DÉBORA PRADO;PSD;ELEITO;TSE (dados abertos)
67539;NHANDEARA;SP;2025-2028;ANTONIO MARQUES DO NASCIMENTO JUNIOR;JUNIOR NASCIMENTO;PSDB;ELEITO;TSE (dados abertos)
70459;SANTANA DA PONTE PENSA;SP;2025-2028;VAGNER HERNANDES;VAGUININHO;MDB;ELEITO;TSE (dados abertos)
