cod_municipio;uf;modulo_fiscal_ha;numero_estabelecimentos_censo;area_estabelecimentos_censo_ha;valor_producao_florestal;produto_florestal_predominante;silvicultura_presente;ano_referencia_pevs;quantidade_cadastros_car;area_car_uniao_ha;percentual_sobreposicao_car;mediana_modulos_fiscais_car;percentual_pequenos_imoveis_car;percentual_medios_imoveis_car;percentual_grandes_imoveis_car;percentual_area_pequenos_imoveis_car;percentual_area_medios_imoveis_car;percentual_area_grandes_imoveis_car;mapbiomas_agricultura_ha;mapbiomas_pastagem_ha;mapbiomas_silvicultura_ha
4211801;SC;18.0;674.0;16937.0;450.0;1.2 - Lenha;True;2025;1411.0;19454.3417;9.85;0.6733;99.29;0.71;0.0;95.45;4.55;0.0;3403.0426;2774.0251;1170.7815
4211850;SC;20.0;300.0;15791.0;40.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;948.0;17629.8496;4.37;0.6189;97.46;2.22;0.32;79.65;14.12;6.23;12659.9722;484.9962;548.6871
4211876;SC;20.0;356.0;6113.0;3130.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;598.0;7724.1583;6.09;0.4871;99.0;0.84;0.17;85.38;5.9;8.72;428.33860000000004;1202.1301;561.8007
4211892;SC;20.0;633.0;72151.0;26795.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1249.0;66933.5633;14.1;1.2824;78.63;17.75;3.61;29.67;39.22;31.11;371.1471;1024.1535;8367.2633
4211900;SC;12.0;234.0;4723.0;5.0;1.2 - Lenha;True;2025;518.0;10532.171;6.33;0.4283;94.21;4.63;1.16;37.15;17.56;45.3;495.15139999999997;1275.3067;837.466
4212007;SC;18.0;532.0;29505.0;9233.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1429.0;30544.4186;6.84;0.6033;94.72;4.43;0.84;54.07;24.6;21.32;9648.873300000001;4252.4607;2321.3056
4212056;SC;20.0;520.0;28251.0;92588.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;972.0;25857.8661;12.85;0.6307;93.25;5.59;1.16;56.05;24.46;19.49;1050.266;3455.3869;11070.719
4212106;SC;20.0;1455.0;29551.0;3065.0;1.2 - Lenha;True;2025;3452.0;30568.9932;8.88;0.3849;99.91;0.06;0.03;98.4;0.55;1.05;6387.9893;6147.8202;593.1715
4212205;SC;16.0;1189.0;49121.0;12068.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;3269.0;65489.0206;11.27;0.6345;95.3;3.81;0.89;56.11;19.35;24.55;19450.3417;6550.6796;4470.2
4212239;SC;20.0;600.0;15449.0;850.0;1.2 - Lenha;True;2025;1500.0;16263.7856;12.8;0.3939;99.2;0.67;0.13;81.25;9.53;9.23;3849.4027;3535.6447;115.2814
4212254;SC;20.0;107.0;3932.0;7719.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;376.0;3444.1231;17.72;0.2635;98.92;0.81;0.27;82.44;9.52;8.04;844.0589;1271.8658;433.1775
4212270;SC;18.0;682.0;52092.0;41505.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;879.0;59032.2005;8.73;0.9384;84.62;9.45;5.92;21.21;19.73;59.06;9355.0907;5988.8052;10391.6521
4212304;SC;12.0;235.0;9865.0;;;False;2025;527.0;93691.5408;16.14;0.9584;79.58;15.27;5.15;4.38;6.81;88.81;1354.7531;3423.1365;1159.6402
4212403;SC;14.0;446.0;8057.0;28463.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1386.0;11897.3293;21.17;0.6009;99.64;0.36;0.0;97.96;2.04;0.0;625.6016;2486.9837;435.1546
4212502;SC;12.0;119.0;2254.0;;;False;2025;150.0;2059.4292;3.68;0.3423;96.67;2.0;1.33;46.74;18.65;34.61;23.2797;575.6987;107.7614
4212601;SC;18.0;354.0;7927.0;1766.0;1.2 - Lenha;True;2025;802.0;8742.9625;10.52;0.613;99.75;0.25;0.0;97.82;2.18;0.0;1152.3667;714.8975;607.7746
4212650;SC;16.0;272.0;3687.0;1856.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1836.0;4675.894;12.05;0.0212;99.73;0.22;0.05;86.94;6.18;6.88;8.2836;2074.8847;147.59
4212700;SC;18.0;1010.0;23950.0;9475.0;1.2 - Lenha;True;2025;2080.0;26418.7345;6.14;0.4136;99.13;0.77;0.1;75.18;8.34;16.48;4077.0508;2790.7049;3002.6177
4212809;SC;12.0;131.0;5078.0;6.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;390.0;7410.6293;9.71;0.7548;93.28;4.91;1.81;48.67;15.4;35.93;424.42990000000003;989.2916;670.3113
4212908;SC;20.0;729.0;10321.0;4260.0;1.2 - Lenha;True;2025;1356.0;11261.4469;10.37;0.3561;99.93;0.07;0.0;99.13;0.87;0.0;4398.4082;611.208;405.7846
4213005;SC;18.0;206.0;5677.0;263.0;1.2 - Lenha;True;2025;518.0;5275.9462;8.9;0.4458;100.0;0.0;0.0;100.0;0.0;0.0;1817.3980000000001;337.7894;260.366
4213104;SC;20.0;488.0;9862.0;1591.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;884.0;18047.1496;6.52;0.4992;99.43;0.45;0.11;55.91;3.15;40.94;1436.3387;1886.1116;588.2749
4213153;SC;20.0;357.0;5522.0;1710.0;1.2 - Lenha;True;2025;558.0;5682.0315;7.02;0.3924;99.82;0.18;0.0;96.22;3.78;0.0;893.8401;739.0022;402.065
4213203;SC;12.0;746.0;7736.0;1119.0;1.3.1 - Madeira em tora para papel e celulose;True;2025;1744.0;13185.2943;9.38;0.507;99.71;0.29;0.0;97.88;2.12;0.0;42.2749;1633.7064;202.4925
4213302;SC;22.0;409.0;48283.0;14922.0;1.2 - Lenha;True;2025;950.0;51969.7271;14.13;0.9556;83.95;13.09;2.96;30.91;34.05;35.04;4136.1432;6814.7596;16568.6181
4213351;SC;24.0;81.0;36870.0;129730.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;249.0;38451.4833;15.37;1.1145;74.9;18.11;7.0;12.03;19.71;68.27;820.2374;3205.766;16664.6245
4213401;SC;18.0;372.0;48698.0;38660.0;1.3.1 - Madeira em tora para papel e celulose;True;2025;978.0;49741.4554;5.03;0.7542;90.04;7.19;2.77;29.1;17.84;53.06;5352.3979;2399.5708;15550.2949
4213500;SC;12.0;73.0;3298.0;;;False;2025;251.0;3682.7284;13.08;0.5019;91.6;7.6;0.8;50.62;37.89;11.5;43.618900000000004;1365.4391;218.8257
4213609;SC;16.0;1354.0;61695.0;33765.0;1.3.1 - Madeira em tora para papel e celulose;True;2025;2679.0;75153.6389;5.46;1.0886;93.61;5.34;1.05;59.25;18.63;22.12;8400.9893;3421.7523;15982.62
4213708;SC;18.0;1180.0;26007.0;9294.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;2523.0;31587.046;8.43;0.4812;98.96;0.8;0.24;84.39;7.74;7.87;5334.129800000001;5951.788;2929.6238
4213807;SC;18.0;344.0;7198.0;856.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1202.0;16730.2726;16.24;0.4479;97.83;2.09;0.08;68.09;15.88;16.04;5280.7941;2011.1827;31.624
4213906;SC;18.0;261.0;5474.0;1255.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;524.0;5902.6121;12.15;0.6389;100.0;0.0;0.0;100.0;0.0;0.0;639.9931;257.8652;556.2187
4214003;SC;18.0;1019.0;20924.0;7360.0;1.2 - Lenha;True;2025;1690.0;25380.4011;5.51;0.759;99.53;0.41;0.06;94.77;3.62;1.61;3737.7331;2961.4889;3808.632
4214102;SC;12.0;364.0;14653.0;3648.0;1.2 - Lenha;True;2025;655.0;18032.4821;9.19;1.4526;92.82;4.58;2.6;53.97;10.63;35.4;807.1541;1767.0773;1025.1956
4214151;SC;20.0;379.0;7139.0;630.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;861.0;7943.2402;8.05;0.4097;99.77;0.23;0.0;96.17;3.83;0.0;2715.7128000000002;941.4189;84.8367
4214201;SC;18.0;1162.0;25286.0;1415.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;2251.0;25467.3679;4.91;0.5319;99.82;0.18;0.0;97.77;2.23;0.0;7814.387;4789.4123;876.1296
4214300;SC;18.0;353.0;16613.0;4.0;1.2 - Lenha;True;2025;1173.0;21718.4745;11.22;0.5297;95.81;3.51;0.68;64.64;20.06;15.3;231.5774;5324.2085;1771.3606
4214409;SC;18.0;696.0;27144.0;6388.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1347.0;29782.4688;5.38;0.8047;97.09;2.24;0.67;72.49;11.71;15.79;5329.261;1590.3199;6168.914
4214508;SC;18.0;901.0;38377.0;2326.0;1.2 - Lenha;True;2025;1788.0;43383.9518;8.36;0.7043;95.3;3.69;1.01;58.46;17.66;23.87;4629.0336;5387.1225;5813.3283
4214607;SC;18.0;770.0;17324.0;4364.0;1.2 - Lenha;True;2025;1817.0;22266.9202;8.07;0.557;99.28;0.61;0.11;91.78;5.29;2.94;5545.0873;2391.0954;1977.5977
4214706;SC;12.0;786.0;41823.0;29737.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1571.0;46172.5115;6.45;0.997;90.3;6.89;2.81;35.83;18.51;45.67;1357.0516;3347.3831;4947.3551
4214805;SC;18.0;689.0;16460.0;4865.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1784.0;20567.3629;7.96;0.3708;98.43;1.29;0.28;76.72;14.27;9.01;1122.6449;1857.9473;2179.247
4214904;SC;14.0;732.0;21701.0;28013.0;1.1 - Carvão vegetal;True;2025;1749.0;26280.4487;13.1;0.897;97.54;2.29;0.17;84.93;12.19;2.88;901.9516;3928.0759;4597.9163
4215000;SC;16.0;824.0;58489.0;118079.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1783.0;84260.2123;4.91;0.9777;86.09;10.98;2.93;29.68;24.23;46.09;10413.1806;3447.9564;28260.7521
4215059;SC;20.0;306.0;13203.0;7162.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;969.0;25134.0148;13.3;0.4755;93.49;5.07;1.45;46.32;24.09;29.59;630.0013;2922.244;1319.9937
4215075;SC;20.0;690.0;16897.0;3232.0;1.2 - Lenha;True;2025;1638.0;17402.2736;9.81;0.4402;99.39;0.49;0.12;89.17;6.76;4.07;1620.7718;4827.2512;461.3608
4215109;SC;12.0;467.0;6133.0;1022.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;945.0;9298.6672;6.8;0.6672;98.62;1.27;0.11;87.42;10.63;1.95;591.5694000000001;635.1124;277.8107
4215208;SC;18.0;811.0;19579.0;2085.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1833.0;20470.2488;12.17;0.5254;99.13;0.82;0.05;91.84;6.97;1.19;1802.8746;7896.7017;148.8141
4215307;SC;18.0;713.0;14340.0;5308.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1174.0;15572.8446;5.78;0.6445;99.32;0.68;0.0;95.19;4.81;0.0;1397.2858;2192.8647;2160.263
4215356;SC;18.0;610.0;13123.0;201.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1036.0;14388.0761;7.6;0.6154;98.75;1.06;0.19;87.74;8.75;3.51;2088.6791;4941.4384;339.6034
4215406;SC;20.0;272.0;10005.0;688.0;1.2 - Lenha;True;2025;570.0;9974.0738;4.71;0.7359;98.42;1.58;0.0;90.2;9.8;0.0;1534.5193000000002;704.1298;1813.3574
4215455;SC;20.0;202.0;4184.0;1858.0;1.2 - Lenha;True;2025;905.0;6538.8839;12.65;0.2784;99.67;0.22;0.11;92.05;3.34;4.62;1186.0262;2407.5476;22.2756
4215505;SC;24.0;358.0;110219.0;94175.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;956.0;112097.3418;5.81;1.3901;73.94;19.49;6.57;16.36;28.04;55.61;3389.3044;10401.1706;50559.344
4215554;SC;18.0;331.0;6740.0;837.0;1.2 - Lenha;True;2025;730.0;7548.9866;9.9;0.5271;99.86;0.14;0.0;99.1;0.9;0.0;1720.2167;825.7486;62.1843
4215604;SC;14.0;449.0;12803.0;19083.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1067.0;17800.1065;10.99;0.8622;95.97;3.75;0.28;76.56;17.43;6.0;191.68359999999998;1763.1667;3855.4854
4215653;SC;20.0;537.0;5990.0;2014.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1649.0;9763.0423;19.04;0.2269;99.82;0.18;0.0;96.63;3.37;0.0;1723.696;2410.5839;91.4552
4215679;SC;16.0;2198.0;49290.0;12797.0;1.2 - Lenha;True;2025;2501.0;62605.2021;9.11;0.8424;95.82;3.13;1.04;59.89;11.64;28.47;8853.8693;3942.8306;4771.9554
4215687;SC;18.0;550.0;10889.0;132.0;1.2 - Lenha;True;2025;1033.0;9809.4121;8.82;0.4397;99.71;0.29;0.0;96.64;3.36;0.0;467.211;4575.295;50.8966
4215695;SC;18.0;215.0;6940.0;788.0;1.2 - Lenha;True;2025;507.0;6763.8308;7.77;0.6737;99.41;0.59;0.0;96.44;3.56;0.0;1598.0351999999998;1954.5945;211.7353
4215703;SC;12.0;435.0;4506.0;53.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1564.0;12580.4506;12.92;0.3386;97.82;1.86;0.32;75.43;14.62;9.95;350.7438;2385.8667;767.5607
4215752;SC;20.0;446.0;12854.0;311.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;819.0;13380.2498;7.84;0.5888;97.42;2.58;0.0;78.25;21.75;0.0;2531.6877;3588.7509;549.7975
4215802;SC;16.0;476.0;18466.0;118603.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;2014.0;38383.3372;6.4;0.5319;96.52;2.48;0.99;54.91;12.82;32.27;1513.5288;3182.1974;3959.8203
4215901;SC;18.0;530.0;24189.0;53.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1430.0;30486.7645;6.7;0.748;97.55;2.1;0.35;76.73;9.85;13.42;182.14509999999999;4454.4004;4656.538
4216008;SC;18.0;834.0;13853.0;865.0;1.2 - Lenha;True;2025;1640.0;14452.04;5.34;0.4436;100.0;0.0;0.0;100.0;0.0;0.0;3618.8596;2136.013;338.5019
4216057;SC;24.0;178.0;28849.0;34476.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;521.0;33383.4542;10.42;0.8857;83.49;12.28;4.22;27.02;28.12;44.85;473.0534;3303.2776;13662.2277
4216107;SC;20.0;653.0;28433.0;266.0;1.2 - Lenha;True;2025;2091.0;34045.8424;4.95;0.5826;98.55;1.21;0.24;81.84;9.88;8.28;20801.558599999997;1360.5056;556.9348
4216206;SC;12.0;168.0;8581.0;168.0;1.2 - Lenha;True;2025;894.0;24785.3196;17.56;0.3333;91.53;5.42;3.05;20.22;14.31;65.47;40.107299999999995;624.3502;826.581
4216255;SC;20.0;777.0;13788.0;2860.0;1.2 - Lenha;True;2025;1842.0;14889.6587;8.59;0.3509;100.0;0.0;0.0;100.0;0.0;0.0;3208.55;1005.5964;190.9962
4216305;SC;18.0;578.0;10388.0;2400.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;590.0;9241.3022;8.27;0.3872;96.43;2.89;0.68;60.34;19.77;19.9;287.5172;1698.2293;1322.4653
4216354;SC;12.0;283.0;11277.0;;;False;2025;802.0;14438.9212;7.73;0.7004;96.72;2.14;1.13;54.42;9.48;36.11;1489.1306;1942.6622;945.091
4216404;SC;20.0;728.0;10013.0;1994.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1644.0;13077.0853;15.97;0.2962;99.57;0.43;0.0;94.38;5.62;0.0;5940.071100000001;2787.6882;9.0812
4216503;SC;20.0;2360.0;169510.0;28463.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;4162.0;166200.0498;8.53;0.9975;85.8;12.86;1.34;43.09;40.87;16.05;391.0637;1920.0253;8096.553
4216602;SC;12.0;107.0;1700.0;1101.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;409.0;3592.3396;12.4;0.3912;97.03;2.97;0.0;79.74;20.26;0.0;6.1979;593.3857;52.6111
4216701;SC;20.0;1137.0;23790.0;3522.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;2664.0;25511.1836;8.47;0.3947;99.81;0.11;0.08;92.48;1.22;6.3;6912.421;5092.7943;429.0272
4216800;SC;20.0;2063.0;73894.0;106531.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;3764.0;78816.7994;12.82;0.6029;95.05;4.52;0.43;65.49;26.7;7.81;7605.1204;13636.2954;17302.8736
4216909;SC;20.0;1270.0;28470.0;2399.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;2499.0;32087.6492;7.46;0.5515;99.36;0.6;0.04;93.6;5.4;1.0;9813.9451;2937.4171;3710.346
4217006;SC;14.0;377.0;6381.0;3035.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1084.0;8051.5153;19.29;0.4107;99.91;0.09;0.0;99.36;0.64;0.0;301.221;2145.0728;458.0505
4217105;SC;14.0;452.0;12997.0;8820.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1170.0;19209.874;7.69;0.8789;96.92;3.08;0.0;87.0;13.0;0.0;289.81789999999995;3400.2613;4021.0041
4217154;SC;20.0;397.0;6439.0;330.0;1.2 - Lenha;True;2025;770.0;6310.436;12.27;0.3397;100.0;0.0;0.0;100.0;0.0;0.0;1051.1279;1415.2449;67.995
4217204;SC;20.0;878.0;16025.0;1423.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;2264.0;19594.4817;9.15;0.3203;99.6;0.31;0.09;92.34;3.63;4.03;3985.1507;4021.7785;376.1734
4217253;SC;12.0;323.0;5969.0;45.0;1.2 - Lenha;True;2025;1408.0;11095.2977;11.6;0.3272;97.93;2.07;0.0;83.92;16.08;0.0;6.2763;1999.1017;499.1961
4217303;SC;18.0;1120.0;17963.0;13440.0;1.2 - Lenha;True;2025;2231.0;19155.3898;7.29;0.4281;99.91;0.09;0.0;99.19;0.81;0.0;5472.6463;1644.6501;353.8931
4217402;SC;12.0;229.0;2141.0;46.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;937.0;12753.9017;13.64;0.5004;96.88;2.26;0.86;48.54;13.7;37.76;293.13829999999996;389.8933;34.7675
4217501;SC;20.0;1193.0;25019.0;7383.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;2506.0;27193.6343;10.65;0.5028;99.84;0.16;0.0;98.75;1.25;0.0;3212.8787;3681.4864;2264.6573
4217550;SC;18.0;427.0;8204.0;999.0;1.2 - Lenha;True;2025;879.0;8141.1729;9.47;0.4652;99.89;0.11;0.0;97.48;2.52;0.0;1958.9459;883.6818;661.9985
4217600;SC;14.0;427.0;8275.0;6155.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1641.0;22539.1744;13.78;0.4079;98.41;1.29;0.31;55.89;7.27;36.84;308.9289;2339.8294;203.884
4217709;SC;20.0;602.0;7366.0;288.0;1.2 - Lenha;True;2025;1630.0;10788.1713;14.84;0.2579;99.88;0.12;0.0;98.44;1.56;0.0;3395.9698;2189.2167;28.9281
4217758;SC;18.0;502.0;9954.0;3998.0;1.2 - Lenha;True;2025;1000.0;10429.012;6.4;0.5315;99.9;0.1;0.0;99.32;0.68;0.0;1901.5481;1593.803;787.7736
4217808;SC;18.0;1400.0;53504.0;13765.0;1.2 - Lenha;True;2025;2577.0;60781.6608;9.1;0.6804;96.26;2.84;0.9;56.4;14.79;28.81;5675.270699999999;8135.4657;7311.3376
4217907;SC;18.0;840.0;32634.0;28033.0;1.3.1 - Madeira em tora para papel e celulose;True;2025;1916.0;35613.9271;6.66;0.6891;98.1;1.48;0.42;79.48;7.79;12.73;8077.2986;1886.2947;7600.1035
4217956;SC;20.0;285.0;4822.0;84.0;1.2 - Lenha;True;2025;702.0;5092.1602;7.96;0.2801;99.57;0.29;0.14;86.8;7.46;5.74;1627.6819;1024.6358;18.9845
4218004;SC;12.0;445.0;15990.0;18552.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;927.0;18811.2019;13.26;0.8075;89.43;9.06;1.51;43.41;34.02;22.57;1986.1726;3858.8843;1675.9806
4218103;SC;18.0;392.0;12708.0;3726.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1546.0;21171.3131;13.63;0.4967;97.67;1.81;0.52;73.01;12.59;14.39;3000.8387000000002;1395.5713;413.09
4218202;SC;12.0;321.0;4672.0;1705.0;1.3.1 - Madeira em tora para papel e celulose;True;2025;999.0;8200.3339;7.33;0.5297;99.7;0.3;0.0;97.99;2.01;0.0;590.3009;1126.2629;85.4554
4218251;SC;24.0;731.0;46027.0;98732.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;877.0;57069.8486;7.34;0.9502;87.64;10.18;2.17;32.47;23.55;43.98;308.2824;3720.7218;18494.1422
4218301;SC;16.0;393.0;30442.0;21249.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1070.0;26675.1324;6.3;0.5827;92.76;5.55;1.69;47.83;23.79;28.38;7580.9151999999995;783.5296;11774.0939
4218350;SC;14.0;175.0;3806.0;2243.0;1.2 - Lenha;True;2025;1072.0;9834.6753;13.8;0.5173;99.44;0.56;0.0;95.14;4.86;0.0;126.1352;1508.3641;193.4322
4218400;SC;14.0;604.0;9574.0;4384.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1897.0;13448.0969;11.46;0.4092;99.89;0.11;0.0;98.74;1.26;0.0;2298.4322;3693.8948;271.4364
4218509;SC;20.0;431.0;14080.0;115.0;1.2 - Lenha;True;2025;956.0;16636.0193;8.36;0.6178;98.32;1.47;0.21;86.67;9.09;4.24;4082.3903;2369.9507;1911.6278
4218608;SC;18.0;266.0;5937.0;1555.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;863.0;9529.2547;8.32;0.4517;99.07;0.7;0.23;87.2;6.18;6.63;1949.8075;1441.6948;1126.7389
4218707;SC;14.0;990.0;17193.0;5849.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;2560.0;19935.7374;11.78;0.2827;99.06;0.79;0.16;75.92;9.08;15.0;5242.1544;4863.1347;583.8905
4218756;SC;20.0;548.0;10523.0;2988.0;1.1 - Carvão vegetal;True;2025;1481.0;12187.0793;7.83;0.3523;100.0;0.0;0.0;100.0;0.0;0.0;2744.5375999999997;1086.0221;74.8429
4218806;SC;18.0;661.0;16934.0;2025.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;2389.0;20619.043;10.6;0.3706;99.96;0.04;0.0;99.28;0.72;0.0;14007.712;563.9145;95.027
4218855;SC;20.0;422.0;7835.0;636.0;1.2 - Lenha;True;2025;963.0;8686.0167;5.56;0.3645;99.9;0.1;0.0;99.05;0.95;0.0;2815.6684;1222.0476;441.2515
4218905;SC;20.0;658.0;55142.0;8828.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;4324.0;84993.9696;13.72;0.1782;93.73;5.22;1.05;39.09;34.46;26.46;1207.0067000000001;6166.6272;1819.9252
4218954;SC;20.0;322.0;23301.0;6690.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;961.0;31324.3622;20.74;0.9793;86.31;12.33;1.36;44.89;42.1;13.01;161.84349999999998;425.0523;1981.8514
4219002;SC;14.0;660.0;10960.0;7920.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;2618.0;20193.9266;11.72;0.3934;99.38;0.62;0.0;94.25;5.75;0.0;739.2944;4014.1945;465.7169
4219101;SC;18.0;337.0;14883.0;16430.0;1.3.1 - Madeira em tora para papel e celulose;True;2025;797.0;14933.4915;12.37;0.6901;96.6;2.9;0.5;70.15;14.87;14.98;6734.2789;706.0182;2326.4736
4219150;SC;20.0;714.0;28000.0;3592.0;1.3.1 - Madeira em tora para papel e celulose;True;2025;1047.0;32609.4281;11.33;0.5896;91.86;6.8;1.34;42.15;29.12;28.74;5803.3864;3889.9053;6041.0665
4219176;SC;18.0;326.0;17174.0;15410.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;601.0;29577.9845;8.35;0.7191;91.78;4.87;3.36;27.13;10.67;62.2;2177.773;1135.6174;9834.4129
4219200;SC;12.0;1049.0;21327.0;11990.0;1.2 - Lenha;True;2025;1747.0;30257.6124;8.18;0.8735;95.36;3.9;0.75;63.84;17.95;18.21;3758.7929;1612.5314;2399.1724
4219309;SC;18.0;1047.0;28751.0;7548.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;2137.0;33571.1246;5.59;0.6734;98.92;1.03;0.05;91.98;6.89;1.13;7733.3108;2626.4628;3203.0421
4219358;SC;18.0;793.0;22177.0;11151.0;1.2 - Lenha;True;2025;1159.0;28212.3864;6.27;0.9765;98.27;1.3;0.43;73.14;6.46;20.4;3078.0557999999996;1581.0091;4477.2039
4219408;SC;18.0;645.0;11955.0;6420.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;891.0;13107.9115;9.36;0.7635;99.66;0.34;0.0;98.22;1.78;0.0;1597.9802;2308.5271;1753.1543
4219507;SC;18.0;711.0;26011.0;5100.0;1.2 - Lenha;True;2025;2384.0;34265.4233;6.36;0.4911;98.0;1.74;0.25;76.73;14.38;8.89;16913.920000000002;2533.2117;1858.439
4219606;SC;20.0;738.0;18332.0;8135.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1596.0;19827.1808;8.66;0.5699;99.56;0.38;0.06;94.73;3.25;2.02;2363.2422;3813.9125;2020.8693
4219705;SC;20.0;923.0;23056.0;7656.0;1.2 - Lenha;True;2025;2264.0;25512.592;10.12;0.4666;99.25;0.75;0.0;93.12;6.88;0.0;6673.7697;2577.752;2647.9629
4219853;SC;20.0;257.0;15201.0;367.0;1.2 - Lenha;True;2025;486.0;16413.3677;10.23;0.9209;90.25;8.3;1.45;51.36;30.57;18.07;8837.985700000001;1080.9303;381.995
4220000;SC;20.0;85.0;1850.0;770.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;290.0;2546.4359;8.55;0.2883;99.66;0.34;0.0;93.59;6.41;0.0;90.2727;651.1704;0.0
4300034;RS;28.0;806.0;141409.0;109.0;1.2 - Lenha;True;2025;1092.0;143755.7146;4.89;1.4077;76.29;17.1;6.62;17.8;27.89;54.31;43252.1548;;2065.2917
4300059;RS;20.0;579.0;24481.0;953.0;1.2 - Lenha;True;2025;1375.0;26091.4543;8.33;0.5958;97.21;2.28;0.51;74.93;14.36;10.72;20579.9055;212.6334;736.5727
4300109;RS;20.0;2073.0;45880.0;3893.0;1.2 - Lenha;True;2025;3109.0;43443.5551;8.83;0.549;99.42;0.52;0.06;94.84;3.58;1.58;11797.808;2289.446;2496.5905
4300208;RS;20.0;753.0;28891.0;1385.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;2211.0;29975.03;6.92;0.5687;99.45;0.42;0.14;93.4;3.63;2.98;26992.4626;122.5407;110.29860000000001
4300307;RS;20.0;1358.0;26051.0;2092.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;2209.0;25309.7262;6.01;0.5066;99.64;0.36;0.0;96.32;3.68;0.0;4424.607;5876.6011;71.9321
4300406;RS;28.0;2671.0;750885.0;32863.0;1.3.1 - Madeira em tora para papel e celulose;True;2025;4050.0;714805.1266;5.91;1.8152;66.37;21.78;11.85;11.76;26.09;62.15;145593.0201;;6421.1176
4300455;RS;20.0;720.0;14644.0;583.0;1.3.2 - Madeira em tora para outras finalidades;True;2025;1418.0;15574.9066;8.79;0.442;99.29;0.64;0.07;90.89;7.27;1.85;9328.5129;395.9613;29.8968
4300471;RS;16.0;422.0;24708.0;147.0;1.2 - Lenha;True;2025;875.0;22400.8157;6.77;0.7695;92.89;5.73;1.38;53.2;27.99;18.81;19446.8413;69.77629999999999;70.22980000000001
