cod_municipio;variavel;faixa_harmonizada;valor;ano_referencia;classificacao
1100379;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;244.0;2017;harmonizada
1100379;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
1100379;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
1100379;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;39964.0;2017;harmonizada
1100379;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;15295.0;2017;harmonizada
1100379;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;18777.0;2017;harmonizada
1100379;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;15145.0;2017;harmonizada
1100403;Número de estabelecimentos agropecuários;ate_10_ha;646.0;2017;harmonizada
1100403;Número de estabelecimentos agropecuários;mais_1000_ha;11.0;2017;harmonizada
1100403;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;595.0;2017;harmonizada
1100403;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;704.0;2017;harmonizada
1100403;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;32.0;2017;harmonizada
1100403;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;629.0;2017;harmonizada
1100403;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
1100403;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
1100403;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;92661.0;2017;harmonizada
1100403;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;19173.0;2017;harmonizada
1100403;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;22205.0;2017;harmonizada
1100403;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;40373.0;2017;harmonizada
1100452;Número de estabelecimentos agropecuários;ate_10_ha;500.0;2017;harmonizada
1100452;Número de estabelecimentos agropecuários;mais_1000_ha;17.0;2017;harmonizada
1100452;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;467.0;2017;harmonizada
1100452;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;1094.0;2017;harmonizada
1100452;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;48.0;2017;harmonizada
1100452;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;704.0;2017;harmonizada
1100452;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
1100452;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
1100452;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;93086.0;2017;harmonizada
1100452;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;31932.0;2017;harmonizada
1100452;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;34354.0;2017;harmonizada
1100452;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;44471.0;2017;harmonizada
1100502;Número de estabelecimentos agropecuários;ate_10_ha;334.0;2017;harmonizada
1100502;Número de estabelecimentos agropecuários;mais_1000_ha;6.0;2017;harmonizada
1100502;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;126.0;2017;harmonizada
1100502;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;582.0;2017;harmonizada
1100502;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;8.0;2017;harmonizada
1100502;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;291.0;2017;harmonizada
1100502;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
1100502;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
1100502;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;22086.0;2017;harmonizada
1100502;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;14615.0;2017;harmonizada
1100502;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;5618.0;2017;harmonizada
1100502;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;17225.0;2017;harmonizada
1100601;Número de estabelecimentos agropecuários;ate_10_ha;166.0;2017;harmonizada
1100601;Número de estabelecimentos agropecuários;mais_1000_ha;27.0;2017;harmonizada
1100601;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;286.0;2017;harmonizada
1100601;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;221.0;2017;harmonizada
1100601;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;53.0;2017;harmonizada
1100601;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;141.0;2017;harmonizada
1100601;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
1100601;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
1100601;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;58603.0;2017;harmonizada
1100601;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;5962.0;2017;harmonizada
1100601;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;35815.0;2017;harmonizada
1100601;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;9895.0;2017;harmonizada
1100700;Número de estabelecimentos agropecuários;ate_10_ha;154.0;2017;harmonizada
1100700;Número de estabelecimentos agropecuários;mais_1000_ha;20.0;2017;harmonizada
1100700;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;349.0;2017;harmonizada
1100700;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;783.0;2017;harmonizada
1100700;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;36.0;2017;harmonizada
1100700;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;576.0;2017;harmonizada
1100700;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
1100700;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
1100700;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;65363.0;2017;harmonizada
1100700;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;22491.0;2017;harmonizada
1100700;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;25685.0;2017;harmonizada
1100700;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;35782.0;2017;harmonizada
1100809;Número de estabelecimentos agropecuários;ate_10_ha;200.0;2017;harmonizada
1100809;Número de estabelecimentos agropecuários;mais_1000_ha;32.0;2017;harmonizada
1100809;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;326.0;2017;harmonizada
1100809;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;286.0;2017;harmonizada
1100809;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;37.0;2017;harmonizada
1100809;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;358.0;2017;harmonizada
1100809;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
1100809;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
1100809;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;55427.0;2017;harmonizada
1100809;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;7526.0;2017;harmonizada
1100809;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;23829.0;2017;harmonizada
1100809;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;22381.0;2017;harmonizada
1100908;Número de estabelecimentos agropecuários;ate_10_ha;98.0;2017;harmonizada
1100908;Número de estabelecimentos agropecuários;mais_1000_ha;6.0;2017;harmonizada
1100908;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;96.0;2017;harmonizada
1100908;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;254.0;2017;harmonizada
1100908;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;14.0;2017;harmonizada
1100908;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;109.0;2017;harmonizada
1100908;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
1100908;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
1100908;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;18906.0;2017;harmonizada
1100908;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;6553.0;2017;harmonizada
1100908;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;9245.0;2017;harmonizada
1100908;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;7486.0;2017;harmonizada
1100924;Número de estabelecimentos agropecuários;ate_10_ha;61.0;2017;harmonizada
1100924;Número de estabelecimentos agropecuários;mais_1000_ha;82.0;2017;harmonizada
1100924;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;159.0;2017;harmonizada
1100924;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;437.0;2017;harmonizada
1100924;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;24.0;2017;harmonizada
1100924;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;281.0;2017;harmonizada
1100924;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
1100924;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
1100924;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;31500.0;2017;harmonizada
1100924;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;10589.0;2017;harmonizada
1100924;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;18074.0;2017;harmonizada
1100924;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;15994.0;2017;harmonizada
1100940;Número de estabelecimentos agropecuários;ate_10_ha;243.0;2017;harmonizada
1100940;Número de estabelecimentos agropecuários;mais_1000_ha;15.0;2017;harmonizada
1100940;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;359.0;2017;harmonizada
1100940;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;728.0;2017;harmonizada
1100940;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;28.0;2017;harmonizada
1100940;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;524.0;2017;harmonizada
1100940;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
1100940;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
1100940;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;64350.0;2017;harmonizada
1100940;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;21703.0;2017;harmonizada
1100940;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;18270.0;2017;harmonizada
1100940;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;32108.0;2017;harmonizada
1101005;Número de estabelecimentos agropecuários;ate_10_ha;216.0;2017;harmonizada
1101005;Número de estabelecimentos agropecuários;mais_1000_ha;11.0;2017;harmonizada
1101005;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;319.0;2017;harmonizada
1101005;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;677.0;2017;harmonizada
1101005;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;13.0;2017;harmonizada
1101005;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;437.0;2017;harmonizada
1101005;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
1101005;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
1101005;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;53775.0;2017;harmonizada
1101005;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;19581.0;2017;harmonizada
1101005;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;9839.0;2017;harmonizada
1101005;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;29068.0;2017;harmonizada
1101104;Número de estabelecimentos agropecuários;ate_10_ha;124.0;2017;harmonizada
1101104;Número de estabelecimentos agropecuários;mais_1000_ha;12.0;2017;harmonizada
1101104;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;160.0;2017;harmonizada
1101104;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;211.0;2017;harmonizada
1101104;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;20.0;2017;harmonizada
1101104;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;232.0;2017;harmonizada
1101104;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
1101104;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
1101104;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;28911.0;2017;harmonizada
1101104;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;5504.0;2017;harmonizada
1101104;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;15353.0;2017;harmonizada
1101104;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;13170.0;2017;harmonizada
1101203;Número de estabelecimentos agropecuários;ate_10_ha;352.0;2017;harmonizada
1101203;Número de estabelecimentos agropecuários;mais_1000_ha;4.0;2017;harmonizada
1101203;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;116.0;2017;harmonizada
1101203;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;513.0;2017;harmonizada
1101203;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;11.0;2017;harmonizada
1101203;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;186.0;2017;harmonizada
1101203;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
1101203;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
1101203;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;19608.0;2017;harmonizada
1101203;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;13242.0;2017;harmonizada
1101203;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;7664.0;2017;harmonizada
1101203;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;13242.0;2017;harmonizada
1101302;Número de estabelecimentos agropecuários;ate_10_ha;329.0;2017;harmonizada
1101302;Número de estabelecimentos agropecuários;mais_1000_ha;4.0;2017;harmonizada
1101302;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;104.0;2017;harmonizada
1101302;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;571.0;2017;harmonizada
1101302;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;4.0;2017;harmonizada
1101302;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;229.0;2017;harmonizada
1101302;Área dos estabelecimentos agropecuários;ate_10_ha;1371.0;2017;harmonizada
1101302;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
1101302;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;17080.0;2017;harmonizada
1101302;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;13596.0;2017;harmonizada
1101302;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;2604.0;2017;harmonizada
1101302;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;14366.0;2017;harmonizada
1101401;Número de estabelecimentos agropecuários;ate_10_ha;192.0;2017;harmonizada
1101401;Número de estabelecimentos agropecuários;mais_1000_ha;11.0;2017;harmonizada
1101401;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;384.0;2017;harmonizada
1101401;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;580.0;2017;harmonizada
1101401;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;19.0;2017;harmonizada
1101401;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;368.0;2017;harmonizada
1101401;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
1101401;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
1101401;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;68271.0;2017;harmonizada
1101401;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;15624.0;2017;harmonizada
1101401;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;12857.0;2017;harmonizada
1101401;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;24391.0;2017;harmonizada
1101435;Número de estabelecimentos agropecuários;ate_10_ha;306.0;2017;harmonizada
1101435;Número de estabelecimentos agropecuários;mais_1000_ha;1.0;2017;harmonizada
1101435;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;143.0;2017;harmonizada
1101435;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;767.0;2017;harmonizada
1101435;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;5.0;2017;harmonizada
1101435;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;160.0;2017;harmonizada
1101435;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
1101435;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
1101435;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;24159.0;2017;harmonizada
1101435;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;20035.0;2017;harmonizada
1101435;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;3030.0;2017;harmonizada
1101435;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;11458.0;2017;harmonizada
1101450;Número de estabelecimentos agropecuários;ate_10_ha;49.0;2017;harmonizada
1101450;Número de estabelecimentos agropecuários;mais_1000_ha;32.0;2017;harmonizada
1101450;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;108.0;2017;harmonizada
1101450;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;273.0;2017;harmonizada
1101450;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;15.0;2017;harmonizada
1101450;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;165.0;2017;harmonizada
1101450;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
