cod_municipio;uf;modulo_fiscal_ha;numero_estabelecimentos_censo;area_estabelecimentos_censo_ha;valor_producao_florestal;produto_florestal_predominante;silvicultura_presente;ano_referencia_pevs
2101202;MA;60.0;1964.0;115535.0;;;False;2025
2101251;MA;30.0;166.0;5049.0;;;False;2025
2101301;MA;55.0;437.0;2159.0;;;False;2025
2101350;MA;55.0;416.0;1099.0;;;False;2025
2101400;MA;75.0;1488.0;558196.0;2497.0;1.1 - Carvão vegetal;True;2025
2101509;MA;70.0;872.0;46506.0;3915.0;1.1 - Carvão vegetal;True;2025
2101608;MA;70.0;2459.0;215675.0;27951.0;1.1 - Carvão vegetal;True;2025
2101707;MA;70.0;2457.0;5513.0;;;False;2025
2101731;MA;70.0;892.0;608.0;350.0;1.1 - Carvão vegetal;True;2025
2101772;MA;60.0;201.0;7175.0;;;False;2025
2101806;MA;75.0;363.0;86052.0;;;False;2025
2101905;MA;55.0;2009.0;5958.0;;;False;2025
2101939;MA;60.0;456.0;12620.0;;;False;2025
2101970;MA;75.0;188.0;22396.0;;;False;2025
2102002;MA;60.0;1044.0;173023.0;20116.0;1.1 - Carvão vegetal;True;2025
2102036;MA;60.0;781.0;139486.0;74516.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2102077;MA;60.0;900.0;33387.0;;;False;2025
2102101;MA;70.0;2416.0;68448.0;;;False;2025
2102150;MA;60.0;697.0;68092.0;;;False;2025
2102200;MA;70.0;2946.0;41712.0;2128.0;1.1 - Carvão vegetal;True;2025
2102309;MA;70.0;899.0;59176.0;19.0;1.2 - Lenha;True;2025
2102325;MA;60.0;837.0;100739.0;;;False;2025
2102358;MA;75.0;588.0;65284.0;;;False;2025
2102374;MA;70.0;904.0;1660.0;;;False;2025
2102408;MA;55.0;781.0;10395.0;;;False;2025
2102507;MA;55.0;2149.0;24148.0;;;False;2025
2102556;MA;75.0;207.0;47533.0;;;False;2025
2102606;MA;75.0;433.0;21513.0;;;False;2025
2102705;MA;55.0;1369.0;17946.0;;;False;2025
2102754;MA;60.0;746.0;36898.0;;;False;2025
2102804;MA;75.0;1253.0;275667.0;4030.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2102903;MA;75.0;379.0;24107.0;;;False;2025
2103000;MA;55.0;4567.0;135289.0;11.0;1.2 - Lenha;True;2025
2103109;MA;55.0;401.0;1779.0;;;False;2025
2103125;MA;55.0;367.0;351.0;;;False;2025
2103158;MA;75.0;425.0;30244.0;;;False;2025
2103174;MA;75.0;536.0;69232.0;;;False;2025
2103208;MA;70.0;4314.0;131594.0;35.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
2103257;MA;75.0;816.0;111463.0;20191.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2103307;MA;60.0;4808.0;152787.0;43.0;1.2 - Lenha;True;2025
2103406;MA;70.0;974.0;23602.0;;;False;2025
2103505;MA;70.0;1198.0;46150.0;;;False;2025
2103554;MA;60.0;484.0;19906.0;;;False;2025
2103604;MA;70.0;2826.0;68464.0;;;False;2025
2103703;MA;55.0;443.0;654.0;;;False;2025
2103752;MA;75.0;214.0;24219.0;;;False;2025
2103802;MA;70.0;631.0;20925.0;;;False;2025
2103901;MA;70.0;263.0;1654.0;;;False;2025
2104008;MA;50.0;1423.0;28462.0;;;False;2025
2104057;MA;75.0;1327.0;170684.0;21260.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2104073;MA;75.0;1019.0;101609.0;800.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2104081;MA;70.0;758.0;69843.0;;;False;2025
2104099;MA;70.0;1949.0;165359.0;;;False;2025
2104107;MA;75.0;1088.0;124789.0;123.0;1.2 - Lenha;True;2025
2104206;MA;70.0;317.0;12587.0;;;False;2025
2104305;MA;75.0;226.0;13009.0;;;False;2025
2104404;MA;70.0;1023.0;34818.0;;;False;2025
2104503;MA;70.0;410.0;38636.0;;;False;2025
2104552;MA;75.0;314.0;40089.0;4495.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2104602;MA;70.0;1114.0;47950.0;;;False;2025
2104628;MA;70.0;179.0;11181.0;;;False;2025
2104651;MA;60.0;315.0;47255.0;;;False;2025
2104677;MA;75.0;550.0;40320.0;;;False;2025
2104701;MA;70.0;459.0;14316.0;;;False;2025
2104800;MA;70.0;3216.0;477768.0;64559.0;1.1 - Carvão vegetal;True;2025
2104909;MA;55.0;449.0;824.0;;;False;2025
2105005;MA;70.0;853.0;15115.0;;;False;2025
2105104;MA;65.0;1429.0;5501.0;;;False;2025
2105153;MA;60.0;361.0;20343.0;;;False;2025
2105203;MA;60.0;661.0;24702.0;;;False;2025
2105302;MA;75.0;709.0;106328.0;39338.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2105351;MA;70.0;799.0;57966.0;;;False;2025
2105401;MA;55.0;2131.0;31963.0;;;False;2025
2105427;MA;75.0;655.0;217603.0;205662.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2105450;MA;70.0;528.0;12778.0;;;False;2025
2105476;MA;70.0;932.0;49973.0;;;False;2025
2105500;MA;75.0;679.0;84113.0;1998.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2105609;MA;50.0;1146.0;27243.0;;;False;2025
2105658;MA;75.0;195.0;25947.0;;;False;2025
2105708;MA;60.0;1010.0;75905.0;;;False;2025
2105807;MA;60.0;674.0;17539.0;;;False;2025
2105906;MA;60.0;615.0;35490.0;;;False;2025
2105922;MA;70.0;1012.0;53632.0;;;False;2025
2105948;MA;60.0;496.0;11106.0;;;False;2025
2105963;MA;60.0;595.0;38679.0;;;False;2025
2105989;MA;75.0;691.0;57722.0;;;False;2025
2106003;MA;60.0;719.0;15760.0;;;False;2025
2106102;MA;75.0;579.0;216072.0;41.0;1.2 - Lenha;True;2025
2106201;MA;75.0;273.0;23676.0;;;False;2025
2106300;MA;70.0;930.0;8260.0;;;False;2025
2106326;MA;75.0;197.0;40830.0;;;False;2025
2106359;MA;60.0;382.0;63265.0;;;False;2025
2106375;MA;75.0;427.0;42956.0;;;False;2025
2106409;MA;70.0;1074.0;28552.0;;;False;2025
2106508;MA;55.0;2012.0;16257.0;;;False;2025
2106607;MA;55.0;2280.0;57435.0;531.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2106631;MA;55.0;595.0;38709.0;;;False;2025
2106672;MA;70.0;1183.0;33700.0;;;False;2025
2106706;MA;70.0;1566.0;119610.0;;;False;2025
2106755;MA;55.0;260.0;19943.0;;;False;2025
2106805;MA;55.0;707.0;1959.0;;;False;2025
2106904;MA;60.0;934.0;34341.0;;;False;2025
2107001;MA;75.0;717.0;44833.0;;;False;2025
2107100;MA;70.0;1266.0;1177.0;;;False;2025
2107209;MA;70.0;660.0;2755.0;;;False;2025
2107258;MA;75.0;343.0;36556.0;;;False;2025
2107308;MA;70.0;138.0;34002.0;;;False;2025
2107357;MA;75.0;760.0;67126.0;;;False;2025
2107407;MA;60.0;451.0;50256.0;;;False;2025
2107456;MA;55.0;1052.0;3151.0;;;False;2025
2107506;MA;30.0;919.0;1560.0;;;False;2025
2107605;MA;55.0;1924.0;6998.0;;;False;2025
2107704;MA;70.0;627.0;25652.0;;;False;2025
2107803;MA;55.0;1771.0;167829.0;49.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
2107902;MA;70.0;1258.0;49973.0;;;False;2025
2108009;MA;70.0;668.0;69625.0;;;False;2025
2108058;MA;70.0;947.0;1520.0;;;False;2025
2108108;MA;60.0;710.0;88999.0;;;False;2025
2108207;MA;60.0;602.0;9372.0;;;False;2025
2108256;MA;55.0;3130.0;86347.0;;;False;2025
2108306;MA;55.0;2795.0;29443.0;;;False;2025
2108405;MA;55.0;633.0;4790.0;;;False;2025
2108454;MA;70.0;824.0;29167.0;;;False;2025
2108504;MA;60.0;241.0;15714.0;;;False;2025
2108603;MA;55.0;2186.0;20336.0;;;False;2025
2108702;MA;60.0;686.0;30741.0;;;False;2025
2108801;MA;55.0;972.0;10666.0;;;False;2025
2108900;MA;60.0;2241.0;66351.0;;;False;2025
2109007;MA;75.0;953.0;107943.0;8493.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2109056;MA;55.0;284.0;380.0;;;False;2025
2109106;MA;70.0;969.0;58025.0;;;False;2025
2109205;MA;70.0;780.0;607.0;;;False;2025
2109239;MA;75.0;222.0;17744.0;;;False;2025
2109270;MA;55.0;1420.0;24758.0;;;False;2025
2109304;MA;70.0;771.0;2474.0;;;False;2025
2109403;MA;70.0;452.0;1125.0;;;False;2025
2109452;MA;30.0;250.0;177.0;;;False;2025
2109502;MA;75.0;1515.0;326666.0;3032.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2109551;MA;75.0;423.0;58633.0;3155.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2109601;MA;30.0;490.0;1049.0;;;False;2025
2109700;MA;75.0;492.0;122134.0;;;False;2025
2109759;MA;70.0;334.0;32123.0;;;False;2025
2109809;MA;60.0;1285.0;21826.0;;;False;2025
2109908;MA;60.0;282.0;44569.0;;;False;2025
2110005;MA;60.0;1961.0;261922.0;4.0;1.1 - Carvão vegetal;True;2025
2110039;MA;75.0;833.0;63598.0;;;False;2025
2110104;MA;70.0;1370.0;53214.0;38434.0;1.1 - Carvão vegetal;True;2025
2110203;MA;55.0;1608.0;15415.0;;;False;2025
2110237;MA;70.0;824.0;871.0;;;False;2025
2110278;MA;70.0;725.0;8097.0;;;False;2025
2110302;MA;60.0;1521.0;50706.0;;;False;2025
2110401;MA;70.0;1353.0;15273.0;63.0;1.1 - Carvão vegetal;True;2025
2110500;MA;55.0;1207.0;4776.0;;;False;2025
2110609;MA;70.0;1684.0;17573.0;;;False;2025
2110658;MA;75.0;239.0;97185.0;;;False;2025
2110708;MA;70.0;1219.0;52927.0;;;False;2025
2110807;MA;75.0;619.0;75778.0;2470.0;1.1 - Carvão vegetal;True;2025
2110856;MA;75.0;508.0;68638.0;12852.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2110906;MA;70.0;694.0;42543.0;;;False;2025
2111003;MA;55.0;2365.0;3742.0;;;False;2025
2111029;MA;60.0;359.0;19086.0;;;False;2025
2111052;MA;75.0;1058.0;140111.0;;;False;2025
2111078;MA;55.0;930.0;18538.0;;;False;2025
2111102;MA;70.0;543.0;31103.0;;;False;2025
2111201;MA;30.0;959.0;1196.0;;;False;2025
2111250;MA;70.0;738.0;19671.0;;;False;2025
2111300;MA;15.0;817.0;2016.0;;;False;2025
2111409;MA;60.0;1622.0;56549.0;;;False;2025
2111508;MA;55.0;568.0;36846.0;;;False;2025
2111532;MA;75.0;236.0;61236.0;11427.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2111573;MA;75.0;519.0;55166.0;;;False;2025
2111607;MA;75.0;589.0;120497.0;84.0;1.2 - Lenha;True;2025
2111631;MA;50.0;742.0;35565.0;;;False;2025
2111672;MA;50.0;417.0;15129.0;;;False;2025
2111706;MA;55.0;2009.0;3748.0;;;False;2025
2111722;MA;60.0;431.0;19697.0;;;False;2025
2111748;MA;70.0;229.0;16013.0;;;False;2025
2111763;MA;75.0;509.0;55691.0;;;False;2025
2111789;MA;55.0;498.0;1822.0;;;False;2025
2111805;MA;70.0;2036.0;181824.0;12362.0;1.1 - Carvão vegetal;True;2025
2111904;MA;70.0;710.0;42436.0;;;False;2025
2111953;MA;70.0;195.0;17163.0;;;False;2025
2112001;MA;75.0;378.0;239702.0;932.0;1.1 - Carvão vegetal;True;2025
2112100;MA;70.0;1381.0;37896.0;;;False;2025
2112209;MA;55.0;2544.0;59147.0;;;False;2025
2112233;MA;60.0;377.0;12967.0;;;False;2025
2112274;MA;60.0;129.0;13614.0;;;False;2025
2112308;MA;70.0;1552.0;194449.0;;;False;2025
2112407;MA;75.0;1895.0;9398.0;;;False;2025
2112456;MA;75.0;697.0;23270.0;;;False;2025
2112506;MA;70.0;2396.0;8415.0;;;False;2025
2112605;MA;70.0;2944.0;46910.0;32748.0;1.2 - Lenha;True;2025
2112704;MA;70.0;1813.0;21602.0;;;False;2025
2112803;MA;55.0;2692.0;32805.0;;;False;2025
2112852;MA;75.0;698.0;98431.0;21846.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
2112902;MA;60.0;1132.0;28246.0;;;False;2025
2113009;MA;60.0;933.0;74235.0;;;False;2025
2114007;MA;60.0;877.0;71809.0;;;False;2025
2200053;PI;70.0;1734.0;76968.0;;;False;2025
2200103;PI;70.0;446.0;6250.0;;;False;2025
2200202;PI;70.0;448.0;2435.0;;;False;2025
2200251;PI;70.0;1908.0;28047.0;;;False;2025
2200277;PI;70.0;549.0;12588.0;;;False;2025
2200301;PI;55.0;1936.0;97706.0;;;False;2025
2200400;PI;30.0;1668.0;37698.0;;;False;2025
2200459;PI;70.0;376.0;46256.0;;;False;2025
2200509;PI;70.0;1835.0;27423.0;;;False;2025
2200608;PI;70.0;457.0;8862.0;;;False;2025
2200707;PI;70.0;1306.0;14049.0;;;False;2025
2200806;PI;70.0;161.0;35907.0;9000.0;1.2 - Lenha;True;2025
2200905;PI;70.0;564.0;31544.0;;;False;2025
2200954;PI;70.0;594.0;9922.0;;;False;2025
2201002;PI;70.0;680.0;10772.0;;;False;2025
2201051;PI;60.0;1254.0;97934.0;;;False;2025
2201101;PI;75.0;1256.0;53932.0;;;False;2025
2201150;PI;75.0;913.0;465577.0;;;False;2025
2201176;PI;70.0;704.0;9797.0;;;False;2025
2201200;PI;60.0;3967.0;47248.0;;;False;2025
2201309;PI;75.0;245.0;14947.0;;;False;2025
2201408;PI;70.0;413.0;8118.0;;;False;2025
2201507;PI;60.0;3367.0;63676.0;;;False;2025
2201556;PI;70.0;837.0;26205.0;;;False;2025
2201572;PI;70.0;455.0;14252.0;;;False;2025
2201606;PI;30.0;1002.0;39334.0;;;False;2025
2201705;PI;70.0;413.0;31284.0;;;False;2025
2201739;PI;70.0;1153.0;32308.0;;;False;2025
2201770;PI;60.0;657.0;10619.0;91.0;1.2 - Lenha;True;2025
2201804;PI;70.0;771.0;8498.0;;;False;2025
2201903;PI;70.0;1023.0;238614.0;;;False;2025
2201919;PI;55.0;527.0;14714.0;;;False;2025
2201929;PI;70.0;1417.0;14335.0;;;False;2025
2201945;PI;55.0;557.0;9755.0;;;False;2025
2201960;PI;60.0;753.0;19783.0;;;False;2025
2201988;PI;70.0;799.0;28105.0;;;False;2025
2202000;PI;55.0;1198.0;21400.0;;;False;2025
2202026;PI;60.0;1183.0;120581.0;;;False;2025
2202059;PI;60.0;1360.0;12985.0;;;False;2025
2202075;PI;70.0;539.0;20146.0;;;False;2025
2202083;PI;55.0;489.0;3562.0;;;False;2025
2202091;PI;70.0;1085.0;27530.0;;;False;2025
2202109;PI;70.0;1555.0;43294.0;;;False;2025
2202117;PI;70.0;1004.0;19389.0;;;False;2025
2202133;PI;70.0;1183.0;20831.0;;;False;2025
2202174;PI;55.0;1162.0;9565.0;;;False;2025
2202208;PI;55.0;2232.0;106692.0;;;False;2025
2202251;PI;70.0;484.0;55646.0;;;False;2025
2202307;PI;70.0;2160.0;50858.0;;;False;2025
2202406;PI;60.0;902.0;22897.0;;;False;2025
2202455;PI;70.0;843.0;41695.0;;;False;2025
2202505;PI;70.0;1443.0;32676.0;;;False;2025
2202539;PI;55.0;948.0;21056.0;;;False;2025
2202554;PI;70.0;837.0;28238.0;;;False;2025
2202604;PI;60.0;1718.0;56874.0;;;False;2025
2202653;PI;55.0;466.0;9473.0;;;False;2025
2202703;PI;60.0;3861.0;40760.0;;;False;2025
2202711;PI;55.0;504.0;10943.0;;;False;2025
2202729;PI;60.0;1449.0;6460.0;;;False;2025
2202737;PI;30.0;573.0;20905.0;;;False;2025
2202752;PI;70.0;302.0;15271.0;;;False;2025
2202778;PI;70.0;1100.0;40905.0;;;False;2025
2202802;PI;70.0;700.0;21929.0;;;False;2025
2202851;PI;70.0;732.0;50596.0;;;False;2025
2202901;PI;75.0;1469.0;174809.0;;;False;2025
2203008;PI;75.0;789.0;50887.0;;;False;2025
2203107;PI;70.0;495.0;63818.0;;;False;2025
2203206;PI;75.0;1183.0;80960.0;;;False;2025
2203230;PI;70.0;759.0;201243.0;;;False;2025
2203255;PI;30.0;463.0;11374.0;;;False;2025
2203271;PI;70.0;741.0;33892.0;;;False;2025
2203305;PI;30.0;633.0;15323.0;;;False;2025
2203354;PI;70.0;1561.0;49254.0;;;False;2025
2203404;PI;70.0;412.0;4605.0;;;False;2025
2203420;PI;60.0;688.0;15969.0;;;False;2025
2203453;PI;70.0;1876.0;171195.0;;;False;2025
2203503;PI;70.0;1372.0;94578.0;15924.0;1.1 - Carvão vegetal;True;2025
2203602;PI;70.0;493.0;34119.0;;;False;2025
2203701;PI;55.0;2295.0;38288.0;;;False;2025
2203750;PI;70.0;1149.0;36772.0;;;False;2025
2203800;PI;70.0;579.0;26199.0;;;False;2025
2203859;PI;70.0;421.0;6637.0;;;False;2025
2203909;PI;70.0;1382.0;98671.0;;;False;2025
2204006;PI;70.0;659.0;8697.0;;;False;2025
2204105;PI;70.0;615.0;12537.0;1775.0;1.2 - Lenha;True;2025
2204154;PI;70.0;444.0;8645.0;;;False;2025
2204204;PI;70.0;1295.0;18542.0;;;False;2025
2204303;PI;70.0;969.0;40165.0;;;False;2025
2204352;PI;70.0;919.0;14450.0;;;False;2025
2204402;PI;75.0;761.0;118910.0;;;False;2025
2204501;PI;70.0;250.0;27541.0;;;False;2025
2204550;PI;70.0;850.0;13551.0;;;False;2025
2204600;PI;70.0;375.0;6091.0;4960.0;1.1 - Carvão vegetal;True;2025
2204659;PI;55.0;218.0;5255.0;;;False;2025
2204709;PI;70.0;2269.0;37764.0;;;False;2025
2204808;PI;70.0;1211.0;13818.0;;;False;2025
2204907;PI;70.0;1717.0;41782.0;;;False;2025
2205003;PI;70.0;2166.0;24268.0;;;False;2025
2205102;PI;70.0;1476.0;78112.0;;;False;2025
2205151;PI;70.0;1406.0;89008.0;;;False;2025
2205201;PI;70.0;2637.0;35536.0;;;False;2025
2205250;PI;70.0;548.0;13556.0;;;False;2025
2205276;PI;55.0;885.0;32455.0;;;False;2025
2205300;PI;70.0;191.0;68938.0;;;False;2025
2205359;PI;70.0;640.0;21209.0;;;False;2025
2205409;PI;55.0;1464.0;30557.0;;;False;2025
2205458;PI;55.0;789.0;8470.0;;;False;2025
2205508;PI;30.0;3426.0;113419.0;;;False;2025
2205516;PI;60.0;882.0;25084.0;;;False;2025
2205524;PI;75.0;889.0;45697.0;;;False;2025
2205532;PI;70.0;1130.0;20202.0;;;False;2025
2205540;PI;70.0;206.0;2444.0;;;False;2025
2205557;PI;30.0;798.0;11829.0;;;False;2025
2205565;PI;70.0;1004.0;61236.0;;;False;2025
2205573;PI;60.0;940.0;7137.0;;;False;2025
2205581;PI;30.0;566.0;14916.0;;;False;2025
2205599;PI;70.0;1097.0;31804.0;;;False;2025
2205607;PI;70.0;853.0;60276.0;;;False;2025
2205706;PI;55.0;3197.0;26902.0;;;False;2025
2205805;PI;55.0;2396.0;25570.0;;;False;2025
2205854;PI;55.0;892.0;6017.0;;;False;2025
2205904;PI;70.0;494.0;24009.0;;;False;2025
2205953;PI;70.0;434.0;6969.0;;;False;2025
2206001;PI;70.0;421.0;30117.0;;;False;2025
2206050;PI;70.0;1310.0;28829.0;;;False;2025
2206100;PI;55.0;765.0;6711.0;;;False;2025
2206209;PI;30.0;3972.0;43550.0;;;False;2025
2206308;PI;70.0;134.0;3235.0;;;False;2025
2206357;PI;60.0;1327.0;30147.0;;;False;2025
2206407;PI;30.0;925.0;16179.0;;;False;2025
2206506;PI;70.0;1628.0;22844.0;;;False;2025
2206605;PI;75.0;1608.0;145588.0;;;False;2025
2206654;PI;75.0;576.0;38552.0;;;False;2025
2206670;PI;55.0;646.0;17423.0;;;False;2025
2206696;PI;55.0;1622.0;6216.0;;;False;2025
2206704;PI;70.0;531.0;23587.0;;;False;2025
2206720;PI;15.0;870.0;10547.0;;;False;2025
2206753;PI;55.0;692.0;22747.0;;;False;2025
2206803;PI;55.0;1399.0;10822.0;;;False;2025
2206902;PI;70.0;887.0;28144.0;;;False;2025
2206951;PI;55.0;555.0;23473.0;;;False;2025
2207009;PI;70.0;3588.0;93896.0;;;False;2025
2207108;PI;70.0;468.0;7204.0;;;False;2025
2207207;PI;70.0;829.0;14845.0;;;False;2025
2207306;PI;70.0;807.0;17549.0;;;False;2025
2207355;PI;70.0;590.0;31517.0;;;False;2025
2207405;PI;70.0;765.0;73527.0;;;False;2025
2207504;PI;70.0;2044.0;27704.0;;;False;2025
2207553;PI;70.0;597.0;12004.0;;;False;2025
2207603;PI;75.0;1040.0;231127.0;;;False;2025
2207702;PI;55.0;1269.0;8279.0;;;False;2025
2207751;PI;70.0;525.0;32930.0;15792.0;1.1 - Carvão vegetal;True;2025
2207777;PI;70.0;1273.0;30621.0;;;False;2025
2207793;PI;30.0;661.0;18262.0;;;False;2025
2207801;PI;70.0;2476.0;100903.0;;;False;2025
2207850;PI;70.0;647.0;15173.0;;;False;2025
2207900;PI;60.0;3644.0;41412.0;;;False;2025
2207934;PI;70.0;597.0;30495.0;;;False;2025
2207959;PI;70.0;899.0;26357.0;;;False;2025
2208007;PI;70.0;3014.0;20364.0;;;False;2025
2208106;PI;70.0;1894.0;162582.0;;;False;2025
2208205;PI;70.0;3584.0;175760.0;;;False;2025
2208304;PI;60.0;2030.0;108157.0;;;False;2025
2208403;PI;60.0;3460.0;57332.0;;;False;2025
2208502;PI;55.0;804.0;4950.0;;;False;2025
2208551;PI;70.0;217.0;20454.0;;;False;2025
2208601;PI;70.0;200.0;7041.0;;;False;2025
2208650;PI;70.0;1877.0;71847.0;;;False;2025
2208700;PI;70.0;624.0;58430.0;;;False;2025
2208809;PI;70.0;929.0;42011.0;2048.0;1.2 - Lenha;True;2025
2208858;PI;75.0;429.0;67195.0;;;False;2025
2208874;PI;70.0;464.0;28730.0;;;False;2025
2208908;PI;75.0;345.0;215296.0;;;False;2025
2209005;PI;70.0;857.0;38381.0;;;False;2025
2209104;PI;70.0;541.0;18087.0;;;False;2025
2209153;PI;70.0;268.0;202355.0;;;False;2025
2209203;PI;75.0;640.0;233598.0;;;False;2025
2209302;PI;70.0;435.0;38685.0;;;False;2025
2209351;PI;70.0;561.0;2654.0;;;False;2025
2209377;PI;70.0;510.0;18829.0;;;False;2025
2209401;PI;70.0;892.0;12128.0;;;False;2025
2209450;PI;70.0;204.0;1054.0;;;False;2025
2209500;PI;70.0;717.0;33146.0;;;False;2025
2209559;PI;70.0;1073.0;14478.0;;;False;2025
2209609;PI;70.0;338.0;33351.0;;;False;2025
2209658;PI;70.0;1196.0;49409.0;;;False;2025
2209708;PI;70.0;1210.0;37585.0;;;False;2025
2209757;PI;75.0;367.0;20349.0;;;False;2025
2209807;PI;70.0;449.0;5399.0;;;False;2025
2209856;PI;70.0;406.0;4810.0;;;False;2025
2209872;PI;60.0;316.0;28383.0;;;False;2025
2209906;PI;55.0;734.0;65282.0;;;False;2025
2209955;PI;70.0;510.0;13022.0;;;False;2025
2209971;PI;55.0;703.0;7765.0;;;False;2025
2210003;PI;70.0;1311.0;43087.0;;;False;2025
2210052;PI;60.0;538.0;19111.0;;;False;2025
2210102;PI;70.0;397.0;31899.0;;;False;2025
2210201;PI;70.0;1603.0;17749.0;;;False;2025
2210300;PI;70.0;547.0;14667.0;;;False;2025
2210359;PI;70.0;860.0;24025.0;;;False;2025
2210375;PI;70.0;520.0;6359.0;;;False;2025
2210383;PI;70.0;293.0;16074.0;;;False;2025
2210391;PI;70.0;207.0;15921.0;;;False;2025
2210409;PI;60.0;2632.0;184673.0;;;False;2025
2210508;PI;70.0;1489.0;25132.0;;;False;2025
2210607;PI;70.0;3664.0;55193.0;;;False;2025
2210623;PI;75.0;578.0;58263.0;;;False;2025
2210631;PI;70.0;502.0;155251.0;;;False;2025
2210656;PI;55.0;1534.0;48586.0;;;False;2025
2210706;PI;70.0;2082.0;74539.0;;;False;2025
2210805;PI;70.0;1636.0;70905.0;;;False;2025
2210904;PI;70.0;635.0;15518.0;;;False;2025
2210938;PI;70.0;863.0;5330.0;;;False;2025
2210953;PI;70.0;592.0;13248.0;;;False;2025
2210979;PI;70.0;444.0;12532.0;;;False;2025
2211001;PI;15.0;5171.0;29731.0;;;False;2025
2211100;PI;30.0;3781.0;81484.0;;;False;2025
2211209;PI;75.0;1220.0;536204.0;10000.0;1.2 - Lenha;True;2025
2211308;PI;70.0;1154.0;49418.0;;;False;2025
2211357;PI;70.0;1139.0;20635.0;;;False;2025
2211407;PI;70.0;528.0;8243.0;;;False;2025
2211506;PI;70.0;719.0;16022.0;;;False;2025
2211605;PI;70.0;869.0;14485.0;;;False;2025
2211704;PI;70.0;833.0;13577.0;;;False;2025
2300101;CE;45.0;884.0;9031.0;;;False;2025
2300150;CE;35.0;852.0;2746.0;;;False;2025
2300200;CE;55.0;5029.0;23036.0;;;False;2025
2300309;CE;40.0;6034.0;134359.0;;;False;2025
2300408;CE;90.0;2932.0;139539.0;;;False;2025
2300507;CE;40.0;612.0;2261.0;;;False;2025
2300606;CE;50.0;562.0;3647.0;;;False;2025
2300705;CE;55.0;1564.0;93346.0;;;False;2025
2300754;CE;50.0;3529.0;62202.0;;;False;2025
2300804;CE;50.0;400.0;13089.0;;;False;2025
2300903;CE;50.0;1247.0;23395.0;;;False;2025
2301000;CE;10.0;4325.0;7136.0;;;False;2025
2301109;CE;45.0;3055.0;56232.0;;;False;2025
2301208;CE;40.0;2757.0;30204.0;;;False;2025
2301257;CE;70.0;1613.0;17198.0;;;False;2025
2301307;CE;65.0;3073.0;48243.0;;;False;2025
2301406;CE;20.0;1588.0;5974.0;;;False;2025
2301505;CE;90.0;1361.0;84894.0;;;False;2025
2301604;CE;50.0;2643.0;62656.0;;;False;2025
2301703;CE;45.0;2633.0;59777.0;;;False;2025
2301802;CE;40.0;764.0;11259.0;;;False;2025
2301851;CE;50.0;1104.0;49097.0;;;False;2025
2301901;CE;26.0;2936.0;12917.0;1.0;1.1 - Carvão vegetal;True;2025
2301950;CE;35.0;1753.0;19790.0;;;False;2025
2302008;CE;45.0;1605.0;28641.0;4.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
2302057;CE;55.0;887.0;1784.0;;;False;2025
2302107;CE;40.0;2045.0;11695.0;;;False;2025
2302206;CE;28.0;3365.0;87771.0;;;False;2025
2302305;CE;40.0;2593.0;38701.0;;;False;2025
2302404;CE;50.0;6176.0;150844.0;;;False;2025
2302503;CE;45.0;1682.0;20466.0;;;False;2025
2302602;CE;55.0;2184.0;11514.0;;;False;2025
2302701;CE;70.0;2676.0;37093.0;;;False;2025
2302800;CE;50.0;5847.0;72733.0;;;False;2025
2302909;CE;45.0;2189.0;13809.0;;;False;2025
2303006;CE;50.0;1458.0;23066.0;;;False;2025
2303105;CE;55.0;1751.0;16047.0;;;False;2025
2303204;CE;45.0;2643.0;31177.0;86.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
2303303;CE;40.0;2740.0;36766.0;;;False;2025
2303402;CE;50.0;1021.0;1853.0;;;False;2025
2303501;CE;28.0;2550.0;32796.0;;;False;2025
2303600;CE;90.0;1222.0;32419.0;;;False;2025
2303659;CE;55.0;1139.0;37259.0;;;False;2025
2303709;CE;15.0;2699.0;22799.0;;;False;2025
2303808;CE;40.0;2829.0;35987.0;;;False;2025
2303907;CE;55.0;459.0;843.0;;;False;2025
2303931;CE;50.0;1805.0;31255.0;;;False;2025
2303956;CE;16.0;1383.0;13538.0;;;False;2025
2304004;CE;55.0;1271.0;16694.0;;;False;2025
2304103;CE;80.0;6457.0;162325.0;;;False;2025
2304202;CE;26.0;2649.0;19662.0;;;False;2025
